interaction_cell,candidate_index,moment,additive_prediction,actual_result,interaction_residual,paired_mcse,analytic_mcse,replication_index_mcse,mcse_agreement_pass,snr,empirical_scale,additive_band_gap,actual_band_gap,band_gap_reduction,band_gap_reduction_scales,direction,large_residual,precise_residual,large_and_precise
111,36,maximum_downside_deviation_mean,-3.9946519899093699e-05,0,3.9946519899093699e-05,5.1072667165415922e-06,5.0687600333048495e-06,5.1072667165415922e-06,True,7.8215065153565462,0.00054365875714980003,-0.0021872359875792936,-0.0021472894676801998,3.9946519899093733e-05,0.073477193871608781,towards_band,False,True,False
111,36,recovery_completion_hours_mean,63.312816722972975,72.959459459459453,9.646642736486486,0.27093872208581815,0.26117723206720039,0.27093872208581815,True,35.604518476436056,9.5394282938200003,0,4.9211434123194522,-4.9211434123194522,-0.5158740399052586,away_from_band,True,True,True
111,42,failed_recovery_attempts_mean,0.0036951013513513513,0,-0.0036951013513513513,0.0017717306875105992,0.0015522696783436317,0.0017717306875105992,True,2.0855886153573473,1.2984694187000001,-0.5209876828686486,-0.52468278421999992,-0.0036951013513513153,-0.0028457361399013711,away_from_band,False,True,False
111,42,first_six_hour_burden_mean,0.2742603570381269,0.28378378378378377,0.0095234267456568624,0.0014366736479022998,0.0013225020709206222,0.0014366736479022998,True,6.6288031102694092,0.024570982533,0.098415313894126999,0.10793874063978387,-0.0095234267456568711,-0.38758835682970577,away_from_band,False,True,False
111,42,initial_gap_q4_q1_burden_contrast,-0.048944946027387359,-0.052631578947368418,-0.0036866329199810939,0.0019694030944502929,0.0019694030944502929,0.001969058985674814,True,1.8719544670006323,0.071927000000000005,-0.50415658930238727,-0.50784322222236833,-0.0036866329199810588,-0.051255202079623211,away_from_band,False,False,False
111,42,maximum_downside_deviation_mean,0.14601245777027022,0.14716216216216216,0.0011497043918918919,0.00035667751460763733,0.00033689637811432316,0.00035667751460763733,True,3.2233722194588657,0.00054365875714980003,0.14169053327399053,0.14284023766588247,-0.001149704391891937,-2.1147537435420114,away_from_band,True,True,True
111,42,recovery_completion_hours_mean,268.70755912162161,265.7162162162162,-2.9913429054054053,0.52299506332267098,0.49811339981788433,0.52299506332267098,True,5.7196388937228724,9.5394282938200003,200.66924307448161,197.6779001690762,2.9913429054054177,0.31357674834070737,towards_band,False,True,False
111,94,failed_recovery_attempts_mean,0.0042229729729729732,0,-0.0042229729729729732,0.001778282008338614,0.0015971074758820032,0.001778282008338614,True,2.3747487480449445,1.2984694187000001,-0.52045981124702689,-0.52468278421999992,-0.004222972972973027,-0.0032522698741730689,away_from_band,False,True,False
111,94,first_six_hour_burden_mean,0.2754932626302477,0.28378378378378377,0.0082905211535361043,0.0012357901921951422,0.0012093541466653263,0.0012357901921951422,True,6.7086801674721155,0.024570982533,0.099648219486247802,0.10793874063978387,-0.0082905211535360679,-0.33741105559785828,away_from_band,False,True,False
111,94,initial_gap_q4_q1_burden_contrast,-0.049642362135517482,-0.052631578947368418,-0.0029892168118508759,0.0018797302112063766,0.0018717864442337334,0.0018797302112063766,True,1.5902371489430129,0.071927000000000005,-0.50485400541051739,-0.50784322222236833,-0.0029892168118509366,-0.041559036409845207,away_from_band,False,False,False
111,94,maximum_downside_deviation_mean,0.14031619510135132,0.14047297297297295,0.00015677787162162189,0.00040274828794056497,0.0003975353676920306,0.00040274828794056497,True,0.3892701131600047,0.00054365875714980003,0.13599427060507163,0.13615104847669326,-0.00015677787162163281,-0.28837551048301086,away_from_band,False,False,False
111,94,recovery_completion_hours_mean,260.71188766891891,256.32432432432432,-4.3875633445945947,0.58464975026007981,0.57953265406521071,0.58464975026007981,True,7.5046014175885638,9.5394282938200003,192.6735716217789,188.28600827718432,4.3875633445945823,0.45993986321350205,towards_band,False,True,False
111,97,failed_recovery_attempts_mean,0.00063344594594594598,0,-0.00063344594594594598,0.00047214273173559746,0.00047214273173559746,0.0004706533187759443,True,1.3416407864998741,1.2984694187000001,-0.52404933827405398,-0.52468278421999992,-0.00063344594594594295,-0.00048784048112595176,away_from_band,False,False,False
111,97,first_six_hour_burden_mean,0.29630913549888438,0.29729729729729731,0.00098816179841293796,0.00024159770035089026,0.00024159770035089026,0.0002324837981165078,True,4.0901126003176245,0.024570982533,0.12046409235488448,0.12145225415329741,-0.00098816179841293428,-0.040216617185974794,away_from_band,False,True,False
111,97,initial_gap_q4_q1_burden_contrast,-0.0006346164140129118,0,0.00063461641401290237,0.00067277821461369169,0.00067234718057456073,0.00067277821461369169,True,0.94327729440124375,0.071927000000000005,-0.45584625968901282,-0.45521164327499991,0.0006346164140129118,0.0088230624662909863,towards_band,False,False,False
111,97,maximum_downside_deviation_mean,0.15348553631756753,0.15385135135135136,0.00036581503378378379,0.00018819515939551328,0.00018819515939551328,0.0001863579448477,True,1.9438068171295648,0.00054365875714980003,0.14916361182128784,0.14952942685507167,-0.0003658150337838284,-0.67287619112705943,away_from_band,True,False,False
111,97,recovery_completion_hours_mean,279.00633445945948,274.93243243243245,-4.0739020270270272,0.31581922344497493,0.31581922344497493,0.28892025545210642,True,12.899474524028845,9.5394282938200003,210.96801841231948,206.89411638529245,4.0739020270270316,0.42705934795550149,towards_band,False,True,False
111,100,failed_recovery_attempts_mean,-0.020270270270270271,0,0.020270270270270271,0.0032426446564019005,0.0031036063281309383,0.0032426446564019005,True,6.2511537396646304,1.2984694187000001,-0.54495305449027021,-0.52468278421999992,0.020270270270270285,0.015610895396030541,towards_band,False,True,False
111,100,first_six_hour_burden_mean,-2.1341782888601277e-07,0,2.1341782888601277e-07,1.5577049162985696e-07,1.5577049162985696e-07,1.5534589653899482e-07,True,1.3700786757041112,0.024570982533,-0.077561326429828784,-0.077561113011999902,2.1341782888151251e-07,8.685766985299925e-06,towards_band,False,False,False
111,100,initial_gap_q4_q1_burden_contrast,1.8623233645694089e-07,0,-1.8623233645694089e-07,1.4293374405980921e-07,1.4293374405980921e-07,1.4254063051922827e-07,True,1.3029277143892195,0.071927000000000005,-0.45521145704266347,-0.45521164327499991,-1.8623233644099457e-07,-2.5891853746297574e-06,away_from_band,False,False,False
111,100,maximum_downside_deviation_mean,-3.5999208123945309e-05,0,3.5999208123945309e-05,3.8788309881839732e-06,3.7942734147745271e-06,3.8788309881839732e-06,True,9.2809426947472513,0.00054365875714980003,-0.0021832886758041451,-0.0021472894676801998,3.5999208123945262e-05,0.066216551560165565,towards_band,False,True,False
111,100,recovery_completion_hours_mean,63.452702702702702,72.959459459459453,9.5067567567567561,0.27034382976939053,0.26013265878521136,0.27034382976939053,True,35.165429020023268,9.5394282938200003,0,4.9211434123194522,-4.9211434123194522,-0.5158740399052586,away_from_band,True,True,True
111,103,failed_recovery_attempts_mean,-0.035050675675675678,0,0.035050675675675678,0.0063033480865228864,0.0059570302233132805,0.0063033480865228864,True,5.5606441520526388,1.2984694187000001,-0.55973345989567558,-0.52468278421999992,0.035050675675675658,0.026993839955636111,towards_band,False,True,False
111,103,first_six_hour_burden_mean,-0.0018956938248790454,0,0.0018956938248790454,0.00039549172143629909,0.00039549172143629909,0.00039219730464434285,True,4.7932579169912675,0.024570982533,-0.079456806836878946,-0.077561113011999902,0.0018956938248790439,0.077151730596570031,towards_band,False,True,False
