candidate_index,moment,effect,effect_estimate,paired_mcse,analytic_mcse,replication_index_mcse,relative_disagreement,agreement_pass,snr,sign,prefix_32_estimate,prefix_32_sign,prefix_sign_stable,dominant_event,dominant_event_share,effective_event_count
0,first_six_hour_burden_mean,C,0,0,0,0,0,True,0,0,0,0,True,calibration__20200128T020000Z,0,74
0,initial_gap_q4_q1_burden_contrast,A,0,0,0,0,0,True,0,0,0,0,True,calibration__20200509T220000Z,0,38
0,initial_gap_q4_q1_burden_contrast,AB,0,0,0,0,0,True,0,0,0,0,True,calibration__20200509T220000Z,0,38
0,initial_gap_q4_q1_burden_contrast,ABC,0,0,0,0,0,True,0,0,0,0,True,calibration__20200509T220000Z,0,38
0,initial_gap_q4_q1_burden_contrast,AC,0,0,0,0,0,True,0,0,0,0,True,calibration__20200509T220000Z,0,38
0,initial_gap_q4_q1_burden_contrast,B,-9.0755719850703766e-05,6.4230332204684375e-05,6.4230332204684375e-05,6.3977847601360356e-05,0.0039309247618309036,True,1.4129729169310581,-1,-9.1078439945746782e-05,-1,True,calibration__20200615T050000Z,0.61290187717429334,2.4587238839890642
0,initial_gap_q4_q1_burden_contrast,BC,0,0,0,0,0,True,0,0,0,0,True,calibration__20200509T220000Z,0,38
0,initial_gap_q4_q1_burden_contrast,C,0,0,0,0,0,True,0,0,0,0,True,calibration__20200509T220000Z,0,38
0,maximum_downside_deviation_mean,A,-0.0015548936385269216,6.7312396119166137e-05,6.6401043761008601e-05,6.7312396119166137e-05,0.013539145992428024,True,23.099662590739214,-1,-0.0016212559674340645,-1,True,calibration__20210616T110000Z,0.63105334547274838,2.1192035333023336
0,maximum_downside_deviation_mean,AB,0.0015548936385269216,6.7312396119166137e-05,6.6401043761008601e-05,6.7312396119166137e-05,0.013539145992428024,True,23.099662590739214,1,0.0016212559674340645,1,True,calibration__20210616T110000Z,0.63105334547274838,2.1192035333023336
0,maximum_downside_deviation_mean,ABC,-0.0015548936385269216,6.7312396119166137e-05,6.6401043761008601e-05,6.7312396119166137e-05,0.013539145992428024,True,23.099662590739214,-1,-0.0016212559674340645,-1,True,calibration__20210616T110000Z,0.63105334547274838,2.1192035333023336
0,maximum_downside_deviation_mean,AC,0.0015548936385269216,6.7312396119166137e-05,6.6401043761008601e-05,6.7312396119166137e-05,0.013539145992428024,True,23.099662590739214,1,0.0016212559674340645,1,True,calibration__20210616T110000Z,0.63105334547274838,2.1192035333023336
0,maximum_downside_deviation_mean,B,-0.0018657073604150193,6.9924170838373033e-05,6.9924170838373033e-05,6.621150149611431e-05,0.05309565058469428,True,26.681866056410286,-1,-0.0019601949909758094,-1,True,calibration__20210616T110000Z,0.66680379214686658,1.9823015301428539
0,maximum_downside_deviation_mean,BC,0.0018422765001087976,6.9844609431730535e-05,6.9844609431730535e-05,6.6432643332048973e-05,0.048850815079960912,True,26.376788632622063,1,0.0019348920103173703,1,True,calibration__20210616T110000Z,0.66654072584375301,1.9824083336676872
0,maximum_downside_deviation_mean,C,-0.0018422765001087976,6.9844609431730535e-05,6.9844609431730535e-05,6.6432643332048973e-05,0.048850815079960912,True,26.376788632622063,-1,-0.0019348920103173703,-1,True,calibration__20210616T110000Z,0.66654072584375301,1.9824083336676872
0,recovery_completion_hours_mean,A,-5.5917440878378377,0.14660196210651399,0.14250389811793973,0.14660196210651399,0.027953677629476783,True,38.142355037343521,-1,-5.442461993243243,-1,True,calibration__20210616T110000Z,0.31976198972759345,4.9764038706032698
0,recovery_completion_hours_mean,AB,0.93222128378378377,0.051931735962903729,0.05006632651843558,0.051931735962903729,0.035920413787065807,True,17.950897779533022,1,0.95956503378378377,1,True,calibration__20210616T110000Z,0.61849370530417236,1.9061868973791958
0,recovery_completion_hours_mean,ABC,-0.93222128378378377,0.051931735962903729,0.05006632651843558,0.051931735962903729,0.035920413787065807,True,17.950897779533022,-1,-0.95956503378378377,-1,True,calibration__20210616T110000Z,0.61849370530417236,1.9061868973791958
0,recovery_completion_hours_mean,AC,5.5917440878378377,0.14660196210651399,0.14250389811793973,0.14660196210651399,0.027953677629476783,True,38.142355037343521,1,5.442461993243243,1,True,calibration__20210616T110000Z,0.31976198972759345,4.9764038706032698
0,recovery_completion_hours_mean,B,-1.3412162162162162,0.055478768097248735,0.055478768097248735,0.051439940087233745,0.072799525810222185,True,24.175306377841668,-1,-1.3014146959459461,-1,True,calibration__20210616T110000Z,0.57120874217006623,2.3775309071754545
0,recovery_completion_hours_mean,BC,1.1516047297297298,0.051032727024731724,0.051032727024731724,0.04973982289486642,0.025334803864953761,True,22.566004148115262,1,1.1814822635135136,1,True,calibration__20210616T110000Z,0.62870631817052502,1.8880335650156115
0,recovery_completion_hours_mean,C,-6.5793918918918921,0.14749218457934116,0.14645286628419441,0.14749218457934116,0.0070465991002232825,True,44.608410341583955,-1,-6.5520481418918921,-1,True,calibration__20210616T110000Z,0.34879683124745609,4.6593903876547769
36,failed_recovery_attempts_mean,A,-0.0030088682432432433,0.00049178622303112235,0.00049107187135412876,0.00049178622303112235,0.0014525654512863072,True,6.1182442743070276,-1,-0.0019003378378378379,-1,True,calibration__20210616T110000Z,0.4441588572468384,3.5315323535083398
36,failed_recovery_attempts_mean,AB,0.0030088682432432433,0.00049178622303112235,0.00049107187135412876,0.00049178622303112235,0.0014525654512863072,True,6.1182442743070276,1,0.0019003378378378379,1,True,calibration__20210616T110000Z,0.4441588572468384,3.5315323535083398
36,failed_recovery_attempts_mean,ABC,-0.0030088682432432433,0.00049178622303112235,0.00049107187135412876,0.00049178622303112235,0.0014525654512863072,True,6.1182442743070276,-1,-0.0019003378378378379,-1,True,calibration__20210616T110000Z,0.4441588572468384,3.5315323535083398
36,failed_recovery_attempts_mean,AC,0.0030088682432432433,0.00049178622303112235,0.00049107187135412876,0.00049178622303112235,0.0014525654512863072,True,6.1182442743070276,1,0.0019003378378378379,1,True,calibration__20210616T110000Z,0.4441588572468384,3.5315323535083398
36,failed_recovery_attempts_mean,B,-0.037795608108108107,0.0028928878750989172,0.0028928878750989172,0.0027676034732234036,0.043307728223386362,True,13.065009685802549,-1,-0.034839527027027029,-1,True,calibration__20201121T170000Z,0.087083733148762804,25.654669600772323
36,failed_recovery_attempts_mean,BC,0.0042229729729729732,0.00077905522197423333,0.00077905522197423333,0.00076887809706836861,0.013063419150281141,True,5.4206336776376105,1,0.0031672297297297299,1,True,calibration__20210616T110000Z,0.59850155447906883,2.2749214268201277
36,failed_recovery_attempts_mean,C,-0.0042229729729729732,0.00077905522197423333,0.00077905522197423333,0.00076887809706836861,0.013063419150281141,True,5.4206336776376105,-1,-0.0031672297297297299,-1,True,calibration__20210616T110000Z,0.59850155447906883,2.2749214268201277
36,first_six_hour_burden_mean,A,-2.8052443763880464e-06,2.7104378642695624e-06,2.7104378642695624e-06,2.7096781940512095e-06,0.00028027582862801546,True,1.0349783012436014,-1,-1.1220977505552186e-05,-1,True,calibration__20200511T090000Z,0.99873174042648771,1.0025397361013411
36,first_six_hour_burden_mean,AB,2.8052443763880464e-06,2.7104378642695624e-06,2.7104378642695624e-06,2.7096781940512095e-06,0.00028027582862801546,True,1.0349783012436014,1,1.1220977505552186e-05,1,True,calibration__20200511T090000Z,0.99873174042648771,1.0025397361013411
36,first_six_hour_burden_mean,ABC,-2.8052443763880464e-06,2.7104378642695624e-06,2.7104378642695624e-06,2.7096781940512095e-06,0.00028027582862801546,True,1.0349783012436014,-1,-1.1220977505552186e-05,-1,True,calibration__20200511T090000Z,0.99873174042648771,1.0025397361013411
36,first_six_hour_burden_mean,AC,2.8052443763880464e-06,2.7104378642695624e-06,2.7104378642695624e-06,2.7096781940512095e-06,0.00028027582862801546,True,1.0349783012436014,1,1.1220977505552186e-05,1,True,calibration__20200511T090000Z,0.99873174042648771,1.0025397361013411
36,first_six_hour_burden_mean,B,-0.00026552923864712894,8.9750319742433525e-05,8.859890107802118e-05,8.9750319742433525e-05,0.012829131614424323,True,2.9585325089553747,-1,-0.00024385873903430547,-1,True,calibration__20211210T180000Z,0.61018278054169994,2.4583444705375204
36,first_six_hour_burden_mean,BC,2.8052443763880473e-06,2.7104378642695624e-06,2.7104378642695624e-06,2.7096781940512103e-06,0.00028027582862770293,True,1.0349783012436016,1,1.1220977505552189e-05,1,True,calibration__20200511T090000Z,0.99873174042648771,1.0025397361013411
36,first_six_hour_burden_mean,C,-2.8052443763880473e-06,2.7104378642695624e-06,2.7104378642695624e-06,2.7096781940512103e-06,0.00028027582862770293,True,1.0349783012436016,-1,-1.1220977505552189e-05,-1,True,calibration__20200511T090000Z,0.99873174042648771,1.0025397361013411
36,initial_gap_q4_q1_burden_contrast,A,0,0,0,0,0,True,0,0,0,0,True,calibration__20200509T220000Z,0,38
36,initial_gap_q4_q1_burden_contrast,AB,0,0,0,0,0,True,0,0,0,0,True,calibration__20200509T220000Z,0,38
36,initial_gap_q4_q1_burden_contrast,ABC,0,0,0,0,0,True,0,0,0,0,True,calibration__20200509T220000Z,0,38
36,initial_gap_q4_q1_burden_contrast,AC,0,0,0,0,0,True,0,0,0,0,True,calibration__20200509T220000Z,0,38
36,initial_gap_q4_q1_burden_contrast,B,0.00016382859931329905,0.00031772386399595682,0.00031680870770704273,0.00031772386399595682,0.0028803511244145479,True,0.5156320247804359,1,-0.00017758959327448162,-1,False,calibration__20211210T180000Z,0.72390009843072989,1.8000641058999618
36,initial_gap_q4_q1_burden_contrast,BC,0,0,0,0,0,True,0,0,0,0,True,calibration__20200509T220000Z,0,38
36,initial_gap_q4_q1_burden_contrast,C,0,0,0,0,0,True,0,0,0,0,True,calibration__20200509T220000Z,0,38
36,maximum_downside_deviation_mean,A,-4.802683542330478e-06,6.3413953782288589e-07,6.3413953782288589e-07,6.3303692040886175e-07,0.0017387615000471692,True,7.5735437642304202,-1,-3.6904626076047939e-06,-1,True,calibration__20210616T110000Z,0.69722825878991224,1.9664470110632151
36,maximum_downside_deviation_mean,AB,4.802683542330478e-06,6.3413953782288589e-07,6.3413953782288589e-07,6.3303692040886175e-07,0.0017387615000471692,True,7.5735437642304202,1,3.6904626076047939e-06,1,True,calibration__20210616T110000Z,0.69722825878991224,1.9664470110632151
36,maximum_downside_deviation_mean,ABC,-4.802683542330478e-06,6.3413953782288589e-07,6.3413953782288589e-07,6.3303692040886175e-07,0.0017387615000471692,True,7.5735437642304202,-1,-3.6904626076047939e-06,-1,True,calibration__20210616T110000Z,0.69722825878991224,1.9664470110632151
36,maximum_downside_deviation_mean,AC,4.802683542330478e-06,6.3413953782288589e-07,6.3413953782288589e-07,6.3303692040886175e-07,0.0017387615000471692,True,7.5735437642304202,1,3.6904626076047939e-06,1,True,calibration__20210616T110000Z,0.69722825878991224,1.9664470110632151
36,maximum_downside_deviation_mean,B,-4.1086083337039681e-05,2.8140677356732589e-06,2.8140677356732589e-06,2.7775939109373419e-06,0.012961246196581219,True,14.60024675888263,-1,-4.1218766339449558e-05,-1,True,calibration__20201121T170000Z,0.11212191396580007,19.763388393332562
36,maximum_downside_deviation_mean,BC,5.5652093225554158e-06,6.8528820615297449e-07,6.6560206702111781e-07,6.8528820615297449e-07,0.028726802759921143,True,8.1209763608759875,1,4.4761446785613574e-06,1,True,calibration__20210616T110000Z,0.6827469748920838,2.0324138762442066
36,maximum_downside_deviation_mean,C,-5.5652093225554158e-06,6.8528820615297449e-07,6.6560206702111781e-07,6.8528820615297449e-07,0.028726802759921143,True,8.1209763608759875,-1,-4.4761446785613574e-06,-1,True,calibration__20210616T110000Z,0.6827469748920838,2.0324138762442066
36,recovery_completion_hours_mean,A,-4.6958403716216219,0.12589991055526428,0.12271682485786189,0.12589991055526428,0.02528266845753762,True,37.298202603252555,-1,-4.5147804054054053,-1,True,calibration__20210920T030000Z,0.23160579069319986,6.5384421998484328
36,recovery_completion_hours_mean,AB,0.036317567567567564,0.014082619738514459,0.014082619738514459,0.013823714685609818,0.01838472228264201,True,2.5788928652417491,1,0.031883445945945943,1,True,calibration__20210616T110000Z,0.48853866308686683,2.7565464114716565
36,recovery_completion_hours_mean,ABC,-0.036317567567567564,0.014082619738514459,0.014082619738514459,0.013823714685609818,0.01838472228264201,True,2.5788928652417491,-1,-0.031883445945945943,-1,True,calibration__20210616T110000Z,0.48853866308686683,2.7565464114716565
36,recovery_completion_hours_mean,AC,4.6958403716216219,0.12589991055526428,0.12271682485786189,0.12589991055526428,0.02528266845753762,True,37.298202603252555,1,4.5147804054054053,1,True,calibration__20210920T030000Z,0.23160579069319986,6.5384421998484328
36,recovery_completion_hours_mean,B,-0.3735747466216216,0.045947485179615506,0.045664874736175573,0.045947485179615506,0.0061507271254382526,True,8.1304721066074173,-1,-0.359375,-1,True,calibration__20201121T170000Z,0.26364528312313257,6.7071920490203993
36,recovery_completion_hours_mean,BC,0.054845861486486486,0.014022634907933764,0.014022634907933764,0.013838460519323413,0.013134078567940773,True,3.9112379268646329,1,0.030405405405405407,1,True,calibration__20210920T030000Z,0.4286920963991524,2.8704314854437643
36,recovery_completion_hours_mean,C,-5.4826330236486482,0.12901359837968759,0.12484119492165052,0.12901359837968759,0.032340803686117407,True,42.496551468266432,-1,-5.4009712837837842,-1,True,calibration__20210920T030000Z,0.24090427467001052,6.328919718077282
42,failed_recovery_attempts_mean,A,0.00047508445945945949,0.00021764704527120254,0.00019352773556443088,0.00021764704527120254,0.11081845690446851,True,2.1828206253269968,1,0.00063344594594594598,1,True,calibration__20200511T090000Z,0.29759812536613939,5.333432783641582
42,failed_recovery_attempts_mean,AB,-0.00047508445945945949,0.00021764704527120254,0.00019352773556443088,0.00021764704527120254,0.11081845690446851,True,2.1828206253269968,-1,-0.00063344594594594598,-1,True,calibration__20200511T090000Z,0.29759812536613939,5.333432783641582
42,failed_recovery_attempts_mean,ABC,0.00047508445945945949,0.00021764704527120254,0.00019352773556443088,0.00021764704527120254,0.11081845690446851,True,2.1828206253269968,1,0.00063344594594594598,1,True,calibration__20200511T090000Z,0.29759812536613939,5.333432783641582
42,failed_recovery_attempts_mean,AC,-0.00047508445945945949,0.00021764704527120254,0.00019352773556443088,0.00021764704527120254,0.11081845690446851,True,2.1828206253269968,-1,-0.00063344594594594598,-1,True,calibration__20200511T090000Z,0.29759812536613939,5.333432783641582
42,failed_recovery_attempts_mean,B,-0.2053420608108108,0.0036459778707576577,0.0036459778707576577,0.003618008100515803,0.0076714042798187521,True,56.320161034915827,-1,-0.2117820945945946,-1,True,calibration__20200802T100000Z,0.031313958248055683,47.003025950516651
42,failed_recovery_attempts_mean,BC,-0.00042229729729729732,0.00023699895830503112,0.00020081641420169579,0.00023699895830503112,0.15266963349588372,False,1.7818529681205464,-1,-0.00063344594594594598,-1,True,calibration__20200511T090000Z,0.34766050054406966,4.8496633976630559
42,failed_recovery_attempts_mean,C,0.00042229729729729732,0.00023699895830503112,0.00020081641420169579,0.00023699895830503112,0.15266963349588372,False,1.7818529681205464,1,0.00063344594594594598,1,True,calibration__20200511T090000Z,0.34766050054406966,4.8496633976630559
42,first_six_hour_burden_mean,A,-0.001442445087363876,0.00017922174679990468,0.00017472018588013323,0.00017922174679990468,0.025117269528665498,True,8.0483820357711355,-1,-0.0012179956865890731,-1,True,calibration__20200317T160000Z,0.19540215343686354,7.4278704155590098
42,first_six_hour_burden_mean,AB,0.001072934952228741,0.00019138125512704689,0.00017472018588013323,0.00019138125512704689,0.087056954641944129,True,5.6062698069175152,1,0.00037340109199447832,1,True,calibration__20200317T160000Z,0.19540215343686354,7.4278704155590098
42,first_six_hour_burden_mean,ABC,-0.001072934952228741,0.00019138125512704689,0.00017472018588013323,0.00019138125512704689,0.087056954641944129,True,5.6062698069175152,-1,-0.00037340109199447832,-1,True,calibration__20200317T160000Z,0.19540215343686354,7.4278704155590098
42,first_six_hour_burden_mean,AC,0.001442445087363876,0.00017922174679990468,0.00017472018588013323,0.00017922174679990468,0.025117269528665498,True,8.0483820357711355,1,0.0012179956865890731,1,True,calibration__20200317T160000Z,0.19540215343686354,7.4278704155590098
42,first_six_hour_burden_mean,B,-0.44477037359124783,0.0036906284335892548,0.0036906284335892548,0.0036838236130757982,0.0018438107861318248,True,120.51345227368076,-1,-0.44412375462483755,-1,True,calibration__20210314T050000Z,0.026112618667055856,49.113296626505814
42,first_six_hour_burden_mean,BC,0.0011733983810070729,0.00020220726255884672,0.00018674453900263563,0.00020220726255884672,0.076469674533629073,True,5.8029487475287311,1,0.00052543923255586958,1,True,calibration__20200511T090000Z,0.23180635030234983,6.5772574469365637
42,first_six_hour_burden_mean,C,-0.0015429085161422079,0.00018920048705099775,0.00018674453900263563,0.00018920048705099775,0.012980664514357919,True,8.1548865977619123,-1,-0.0013700338271504641,-1,True,calibration__20200511T090000Z,0.23180635030234983,6.5772574469365637
42,initial_gap_q4_q1_burden_contrast,A,-0.00061852943763394215,0.00033934435800583488,0.00033683566392155771,0.00033934435800583488,0.0073927679217051512,True,1.8227190847337051,-1,-0.0020559300658874722,-1,True,calibration__20210206T010000Z,0.62114991397157271,2.2560063542193607
42,initial_gap_q4_q1_burden_contrast,AB,-0.00082061529920816304,0.00033683566392155771,0.00033683566392155771,0.00033595325118101636,0.0026197129195525116,True,2.4362482572488759,-1,-0.0012335436183230544,-1,True,calibration__20210206T010000Z,0.62114991397157271,2.2560063542193607
42,initial_gap_q4_q1_burden_contrast,ABC,0.00082061529920816304,0.00033683566392155771,0.00033683566392155771,0.00033595325118101636,0.0026197129195525116,True,2.4362482572488759,1,0.0012335436183230544,1,True,calibration__20210206T010000Z,0.62114991397157271,2.2560063542193607
42,initial_gap_q4_q1_burden_contrast,AC,0.00061852943763394215,0.00033934435800583488,0.00033683566392155771,0.00033934435800583488,0.0073927679217051512,True,1.8227190847337051,1,0.0020559300658874722,1,True,calibration__20210206T010000Z,0.62114991397157271,2.2560063542193607
42,initial_gap_q4_q1_burden_contrast,B,-0.035188089174642945,0.010922819203583121,0.010455008210993986,0.010922819203583121,0.042828777430983594,True,3.2215207922785947,-1,-0.041142156243924199,-1,True,calibration__20210314T050000Z,0.049358113735187836,25.318531143841998
42,initial_gap_q4_q1_burden_contrast,BC,-0.00082061529920816304,0.00033683566392155771,0.00033683566392155771,0.00033595325118101636,0.0026197129195525116,True,2.4362482572488759,-1,-0.0012335436183230544,-1,True,calibration__20210206T010000Z,0.62114991397157271,2.2560063542193607
42,initial_gap_q4_q1_burden_contrast,C,-0.00061852943763394215,0.00033934435800583488,0.00033683566392155771,0.00033934435800583488,0.0073927679217051512,True,1.8227190847337051,-1,-0.0020559300658874722,-1,True,calibration__20210206T010000Z,0.62114991397157271,2.2560063542193607
42,maximum_downside_deviation_mean,A,-0.00013064822635135135,4.3931787850944176e-05,4.1151619404832105e-05,4.3931787850944176e-05,0.063283753794516229,True,2.9738882194967049,-1,-5.2259290540540542e-05,-1,True,calibration__20200511T090000Z,0.29761904761904767,5.0237326751471425
42,maximum_downside_deviation_mean,AB,0.00013064822635135135,4.3931787850944176e-05,4.1151619404832105e-05,4.3931787850944176e-05,0.063283753794516229,True,2.9738882194967049,1,5.2259290540540542e-05,1,True,calibration__20200511T090000Z,0.29761904761904767,5.0237326751471425
42,maximum_downside_deviation_mean,ABC,-0.00013064822635135135,4.3931787850944176e-05,4.1151619404832105e-05,4.3931787850944176e-05,0.063283753794516229,True,2.9738882194967049,-1,-5.2259290540540542e-05,-1,True,calibration__20200511T090000Z,0.29761904761904767,5.0237326751471425
42,maximum_downside_deviation_mean,AC,0.00013064822635135135,4.3931787850944176e-05,4.1151619404832105e-05,4.3931787850944176e-05,0.063283753794516229,True,2.9738882194967049,1,5.2259290540540542e-05,1,True,calibration__20200511T090000Z,0.29761904761904767,5.0237326751471425
42,maximum_downside_deviation_mean,B,-0.33516495988175682,0.00077518255867089147,0.00077518255867089147,0.00074902550809016982,0.033743084500726987,True,432.36906730257482,-1,-0.33597497888513511,-1,True,calibration__20210409T070000Z,0.097186311787072266,22.620233627822543
42,maximum_downside_deviation_mean,BC,0.00018290751689189189,5.6367061353334493e-05,5.5113231652336316e-05,5.6367061353334493e-05,0.022244013984312555,True,3.2449361825933059,1,5.2259290540540542e-05,1,True,calibration__20200511T090000Z,0.3853982300884955,3.880954479555768
42,maximum_downside_deviation_mean,C,-0.00018290751689188363,5.6367061353334493e-05,5.5113231652336316e-05,5.6367061353334493e-05,0.022244013984312555,True,3.2449361825931593,-1,-5.2259290540532289e-05,-1,True,calibration__20200511T090000Z,0.3853982300884955,3.880954479555768
42,recovery_completion_hours_mean,A,-1.2548300253378379,0.072973790826819374,0.072366670230117683,0.072973790826819374,0.0083197075254388651,True,17.195626143580608,-1,-1.1059966216216217,-1,True,calibration__20200511T090000Z,0.18963619383882593,7.8342402335663364
42,recovery_completion_hours_mean,AB,-0.89281566722972971,0.0751133297752722,0.071829301952121033,0.0751133297752722,0.043720972468887814,True,11.886248018839002,-1,-0.96051520270270274,-1,True,calibration__20200511T090000Z,0.18777285455716133,7.7953947583927716
42,recovery_completion_hours_mean,ABC,0.89281566722972971,0.0751133297752722,0.071829301952121033,0.0751133297752722,0.043720972468887814,True,11.886248018839002,1,0.96051520270270274,1,True,calibration__20200511T090000Z,0.18777285455716133,7.7953947583927716
42,recovery_completion_hours_mean,AC,1.2548300253378379,0.072973790826819374,0.072366670230117683,0.072973790826819374,0.0083197075254388651,True,17.195626143580608,1,1.1059966216216217,1,True,calibration__20200511T090000Z,0.18963619383882593,7.8342402335663364
42,recovery_completion_hours_mean,B,-458.37666279560813,1.0827356068204101,1.0827356068204101,1.0466317000563401,0.033345081233722172,True,423.35050210613196,-1,-459.48036317567568,-1,True,calibration__20210409T070000Z,0.09820361143524467,22.417199475001777
42,recovery_completion_hours_mean,BC,-0.96487014358108103,0.088121180001018762,0.088121180001018762,0.08682851805094724,0.01466914026862302,True,10.94935568917627,-1,-1.1361908783783783,-1,True,calibration__20200511T090000Z,0.29297750471518819,5.8631955891166196
42,recovery_completion_hours_mean,C,-1.4726826435810811,0.090802827070699213,0.089156314331527042,0.090802827070699213,0.018132835642773473,True,16.218466881371967,-1,-1.2816722972972974,-1,True,calibration__20200511T090000Z,0.28274680795429341,5.8511920857812107
94,failed_recovery_attempts_mean,A,0.00052787162162162165,0.00021990355463019219,0.00019875726743879375,0.00021990355463019219,0.096161643348420506,True,2.4004687987392188,1,0.00084459459459459464,1,True,calibration__20200511T090000Z,0.24979172452096637,6.2813489165725125
94,failed_recovery_attempts_mean,AB,-0.00052787162162162165,0.00021990355463019219,0.00019875726743879375,0.00021990355463019219,0.096161643348420506,True,2.4004687987392188,-1,-0.00084459459459459464,-1,True,calibration__20200511T090000Z,0.24979172452096637,6.2813489165725125
94,failed_recovery_attempts_mean,ABC,0.00052787162162162165,0.00021990355463019219,0.00019875726743879375,0.00021990355463019219,0.096161643348420506,True,2.4004687987392188,1,0.00084459459459459464,1,True,calibration__20200511T090000Z,0.24979172452096637,6.2813489165725125
94,failed_recovery_attempts_mean,AC,-0.00052787162162162165,0.00021990355463019219,0.00019875726743879375,0.00021990355463019219,0.096161643348420506,True,2.4004687987392188,-1,-0.00084459459459459464,-1,True,calibration__20200511T090000Z,0.24979172452096637,6.2813489165725125
94,failed_recovery_attempts_mean,B,-0.21114864864864866,0.0037767700696569109,0.0037078057302766762,0.0037767700696569109,0.018260137129952319,True,55.907202385722627,-1,-0.21579391891891891,-1,True,calibration__20200802T100000Z,0.029971919280099405,47.750732022456013
94,failed_recovery_attempts_mean,BC,-0.00052787162162162165,0.00023829152161720821,0.00021241775345649236,0.00023829152161720821,0.10858031366419953,True,2.2152345918105945,-1,-0.00084459459459459464,-1,True,calibration__20200511T090000Z,0.34318016046681254,5.2089590268840702
94,failed_recovery_attempts_mean,C,0.00052787162162162165,0.00023829152161720821,0.00021241775345649236,0.00023829152161720821,0.10858031366419953,True,2.2152345918105945,1,0.00084459459459459464,1,True,calibration__20200511T090000Z,0.34318016046681254,5.2089590268840702
94,first_six_hour_burden_mean,A,-0.0013073776969326821,0.00016229403858473586,0.00016229403858473586,0.00015755113249485691,0.029224154696246701,True,8.0556113356565646,-1,-0.0012558713828707659,-1,True,calibration__20210206T010000Z,0.176388876043091,8.8626795661498932
94,first_six_hour_burden_mean,AB,0.00093786756179754696,0.00016724567119532859,0.00016229403858473586,0.00016724567119532859,0.029606940348307451,True,5.6077239852874765,1,0.00041127678827617136,1,True,calibration__20210206T010000Z,0.176388876043091,8.8626795661498932
94,first_six_hour_burden_mean,ABC,-0.00093786756179754696,0.00016724567119532859,0.00016229403858473586,0.00016724567119532859,0.029606940348307451,True,5.6077239852874765,-1,-0.00041127678827617136,-1,True,calibration__20210206T010000Z,0.176388876043091,8.8626795661498932
94,first_six_hour_burden_mean,AC,0.0013073776969326821,0.00016229403858473586,0.00016229403858473586,0.00015755113249485691,0.029224154696246701,True,8.0556113356565646,1,0.0012558713828707659,1,True,calibration__20210206T010000Z,0.176388876043091,8.8626795661498932
94,first_six_hour_burden_mean,B,-0.42973936995851647,0.003821404004417322,0.0037594381412301477,0.003821404004417322,0.016215470312886397,True,112.45588518297532,-1,-0.4292514461629095,-1,True,calibration__20210314T050000Z,0.02523695769487486,49.984268042881723
94,first_six_hour_burden_mean,BC,0.00096214775624027559,0.00016996345506433799,0.00016297372677173143,0.00016996345506433799,0.04112488940614125,True,5.6609096106928636,1,0.00041127678827617136,1,True,calibration__20210206T010000Z,0.1749206708791502,8.8439604142736883
94,first_six_hour_burden_mean,C,-0.0013316578913754107,0.00016297372677173143,0.00016297372677173143,0.00015999229054186199,0.018293968536691657,True,8.1709973610690803,-1,-0.0012558713828707659,-1,True,calibration__20210206T010000Z,0.1749206708791502,8.8439604142736883
94,initial_gap_q4_q1_burden_contrast,A,-0.00070570645115021957,0.00032909084486344606,0.000328023552691754,0.00032909084486344606,0.0032431536408584071,True,2.1444122866530897,-1,-0.0020559210610235062,-1,True,calibration__20210206T010000Z,0.65497166103631133,2.0867621321905432
94,initial_gap_q4_q1_burden_contrast,AB,-0.00073343828569188572,0.00032861304178354077,0.000328023552691754,0.00032861304178354077,0.0017938700441934023,True,2.231920807863145,-1,-0.0012335526231870202,-1,True,calibration__20210206T010000Z,0.65497166103631133,2.0867621321905432
94,initial_gap_q4_q1_burden_contrast,ABC,0.00073343828569188572,0.00032861304178354077,0.000328023552691754,0.00032861304178354077,0.0017938700441934023,True,2.231920807863145,1,0.0012335526231870202,1,True,calibration__20210206T010000Z,0.65497166103631133,2.0867621321905432
94,initial_gap_q4_q1_burden_contrast,AC,0.00070570645115021957,0.00032909084486344606,0.000328023552691754,0.00032909084486344606,0.0032431536408584071,True,2.1444122866530897,1,0.0020559210610235062,1,True,calibration__20210206T010000Z,0.65497166103631133,2.0867621321905432
94,initial_gap_q4_q1_burden_contrast,B,-0.042637980649715412,0.011216756773844847,0.010598654250225289,0.011216756773844847,0.055105280080677603,True,3.8012753159753228,-1,-0.052333237922657094,-1,True,calibration__20210314T050000Z,0.048165677569037606,25.65419927768205
94,initial_gap_q4_q1_burden_contrast,BC,-0.00073343828569188572,0.00032861304178354077,0.000328023552691754,0.00032861304178354077,0.0017938700441934023,True,2.231920807863145,-1,-0.0012335526231870202,-1,True,calibration__20210206T010000Z,0.65497166103631133,2.0867621321905432
94,initial_gap_q4_q1_burden_contrast,C,-0.00070570645115021957,0.00032909084486344606,0.000328023552691754,0.00032909084486344606,0.0032431536408584071,True,2.1444122866530897,-1,-0.0020559210610235062,-1,True,calibration__20210206T010000Z,0.65497166103631133,2.0867621321905432
94,maximum_downside_deviation_mean,A,-0.0003788798564189189,6.6909683274233314e-05,6.6909683274233314e-05,6.2118112938475592e-05,0.071612509599233737,True,5.6625564175226666,-1,-0.00041807432432432434,-1,True,calibration__20210206T010000Z,0.62173521465025516,2.4094275841297215
