family,variant_id,candidate_index,absolute_band_gap_reduction,absolute_band_gap_reduction_scales,baseline_gap_scales,baseline_moment,baseline_outer_pass,baseline_signed_gap,moment,movement_towards_band,paired_mcse,paired_shift,paired_snr,shift_scales,variant_gap_scales,variant_moment,variant_outer_pass,variant_signed_gap,active_bad_debt_change,baseline_numerical_bound_pass,censoring_change,stage1_preservation_pass,structural_pass,unresolved_backlog_change,variant_numerical_bound_pass
liquidation_capacity,capacity_10,42,0,0,-0.24455405365926586,0.20713682432432431,False,-0.31754595989567558,failed_recovery_attempts_mean,False,0,0,0,0,-0.24455405365926586,0.20713682432432431,False,-0.31754595989567558,0,False,0,True,True,0,False
liquidation_capacity,capacity_10,42,0,0,22.608166336968651,0.73134990331281524,False,0.55550486016881528,first_six_hour_burden_mean,False,0,0,0,0,22.608166336968651,0.73134990331281524,False,0.55550486016881528,0,False,0,True,True,0,False
liquidation_capacity,capacity_10,42,0,0,-6.3680388068208069,-0.00282228398320028,False,-0.45803392725820019,initial_gap_q4_q1_burden_contrast,False,0,0,0,0,-6.3680388068208069,-0.00282228398320028,False,-0.45803392725820019,0,False,0,True,True,0,False
liquidation_capacity,capacity_10,42,0,0,880.24687141469849,0.48287584459459454,False,0.47855392009831482,maximum_downside_deviation_mean,False,0,0,0,0,880.24687141469849,0.48287584459459454,False,0.47855392009831482,0,False,0,True,True,0,False
liquidation_capacity,capacity_10,42,0,0,68.97762220599752,726.04539695945948,False,658.00708091231945,recovery_completion_hours_mean,False,0,0,0,0,68.97762220599752,726.04539695945948,False,658.00708091231945,0,False,0,True,True,0,False
liquidation_capacity,capacity_10,94,0,0,-0.24081394330396688,0.21199324324324326,False,-0.31268954097675666,failed_recovery_attempts_mean,False,0,0,0,0,-0.24081394330396688,0.21199324324324326,False,-0.31268954097675666,0,False,0,True,True,0,False
liquidation_capacity,capacity_10,94,0,0,21.974513786165968,0.7157804375550515,False,0.53993539441105165,first_six_hour_burden_mean,False,0,0,0,0,21.974513786165968,0.7157804375550515,False,0.53993539441105165,0,False,0,True,True,0,False
liquidation_capacity,capacity_10,94,0,0,-6.2726839110046084,0.0040363076081714189,False,-0.45117533566682849,initial_gap_q4_q1_burden_contrast,False,0,0,0,0,-6.2726839110046084,0.0040363076081714189,False,-0.45117533566682849,0,False,0,True,True,0,False
liquidation_capacity,capacity_10,94,0,0,878.32436801147855,0.48183065878378373,False,0.47750873428750401,maximum_downside_deviation_mean,False,0,0,0,0,878.32436801147855,0.48183065878378373,False,0.47750873428750401,0,False,0,True,True,0,False
liquidation_capacity,capacity_10,94,0,0,68.825116820519469,724.59058277027032,False,656.55226672313029,recovery_completion_hours_mean,False,0,0,0,0,68.825116820519469,724.59058277027032,False,656.55226672313029,0,False,0,True,True,0,False
