moment,candidate_index,empirical_value,empirical_scale,finite_empirical_support,simulated_value,simulated_panel_range,mcse,mcse_threshold,mcse_pass,convergence_status,regular_convergence,right_censoring_involved,right_censoring_share,numerical_bound_share,active_bad_debt_share,unresolved_backlog_share,deterministic_calculation_failure,moment_mcse_pass_count,moment_regular_convergence_count,moment_operational
recovery_completion_hours_mean,94,48.959459459500003,9.5394282938200003,True,725.19504856418916,652.02486275337844,0.76954541695025513,0.95394282938200003,True,regular_convergence,True,True,0.97423986486486491,0.97423986486486491,0.034364442567567564,0.46009290540540543,False,8,16,False
recovery_completion_hours_mean,97,48.959459459500003,9.5394282938200003,True,735.39812077702709,652.02486275337844,0.50336984543652008,0.95394282938200003,True,regular_convergence,True,True,0.98902027027027029,0.98902027027027029,0.034470016891891893,0.4631545608108108,False,8,16,False
recovery_completion_hours_mean,100,48.959459459500003,9.5394282938200003,True,84.283730996621628,652.02486275337844,0.18476683612751951,0.95394282938200003,True,regular_convergence,True,True,0.00073902027027027031,0,0.00036951013513513516,0.17673141891891891,False,8,16,False
recovery_completion_hours_mean,103,48.959459459500003,9.5394282938200003,True,200.23606418918919,652.02486275337844,1.428133324094093,0.95394282938200003,False,regular_convergence,True,True,0.2000633445945946,0.19995777027027026,0.011560388513513514,0.20550042229729729,False,8,16,False
recovery_completion_hours_mean,116,48.959459459500003,9.5394282938200003,True,513.43475506756761,652.02486275337844,2.0651304209969257,0.95394282938200003,False,regular_convergence,True,True,0.6654877533783784,0.6654877533783784,0.029719172297297296,0.36417863175675674,False,8,16,False
recovery_completion_hours_mean,126,48.959459459500003,9.5394282938200003,True,610.14115287162167,652.02486275337844,1.7714336542942408,0.95394282938200003,False,regular_convergence,True,True,0.80679898648648651,0.80679898648648651,0.032569679054054057,0.41131756756756754,False,8,16,False
recovery_completion_hours_mean,127,48.959459459500003,9.5394282938200003,True,444.59660050675677,652.02486275337844,1.8539406992331255,0.95394282938200003,False,regular_convergence,True,True,0.56661739864864868,0.56661739864864868,0.031619510135135136,0.33393158783783783,False,8,16,False
recovery_completion_hours_mean,134,48.959459459500003,9.5394282938200003,True,720.23680320945948,652.02486275337844,0.8564230494834717,0.95394282938200003,True,regular_convergence,True,True,0.96706081081081086,0.96706081081081086,0.034364442567567564,0.45761190878378377,False,8,16,False
recovery_completion_hours_mean,171,48.959459459500003,9.5394282938200003,True,83.373258023648646,652.02486275337844,0.1711273090027105,0.95394282938200003,True,regular_convergence,True,True,0.00047508445945945949,0,0.00026393581081081083,0.1755173141891892,False,8,16,False
recovery_completion_hours_mean,193,48.959459459500003,9.5394282938200003,True,139.01900337837839,652.02486275337844,1.1149137554318225,0.95394282938200003,False,regular_convergence,True,True,0.10050675675675676,0.10040118243243243,0.0042229729729729732,0.19341216216216217,False,8,16,False
recovery_completion_hours_mean,203,48.959459459500003,9.5394282938200003,True,559.68148226351354,652.02486275337844,1.7305768312441894,0.95394282938200003,False,regular_convergence,True,True,0.7333192567567568,0.7333192567567568,0.032464104729729729,0.39358108108108109,False,8,16,False
recovery_completion_hours_mean,222,48.959459459500003,9.5394282938200003,True,693.02037584459458,652.02486275337844,1.2192379882558,0.95394282938200003,False,regular_convergence,True,True,0.92752322635135132,0.92752322635135132,0.033150337837837836,0.44594594594594594,False,8,16,False
recovery_completion_hours_mean,252,48.959459459500003,9.5394282938200003,True,441.97825168918911,652.02486275337844,2.0780229890938409,0.95394282938200003,False,regular_convergence,True,True,0.56044130067567566,0.56044130067567566,0.026763091216216218,0.32400760135135137,False,8,16,False
failed_recovery_attempts_mean,0,3.1216216216200001,1.2984694187000001,True,0.044605152027027001,0.31846494932432429,0.0021234255854291001,0.12984694187000001,True,regular_convergence,True,True,0.013724662162162162,0.013671875,0.00026393581081081083,0.17557010135135134,False,16,16,True
failed_recovery_attempts_mean,36,3.1216216216200001,1.2984694187000001,True,0.0495143581081081,0.31846494932432429,0.0027454180632131,0.12984694187000001,True,regular_convergence,True,True,0.00052787162162162165,0,0.00026393581081081083,0.17583403716216217,False,16,16,True
failed_recovery_attempts_mean,42,3.1216216216200001,1.2984694187000001,True,0.2002744932432432,0.31846494932432429,0.0027430448214991999,0.12984694187000001,True,regular_convergence,True,True,0.97571790540540537,0.97571790540540537,0.034417229729729729,0.46077913851351349,False,16,16,True
failed_recovery_attempts_mean,94,3.1216216216200001,1.2984694187000001,True,0.204761402027027,0.31846494932432429,0.0027821938431464,0.12984694187000001,True,regular_convergence,True,True,0.97423986486486491,0.97423986486486491,0.034364442567567564,0.46009290540540543,False,16,16,True
failed_recovery_attempts_mean,97,3.1216216216200001,1.2984694187000001,True,0.2303631756756756,0.31846494932432429,0.0027813787433444001,0.12984694187000001,True,regular_convergence,True,True,0.98902027027027029,0.98902027027027029,0.034470016891891893,0.4631545608108108,False,16,16,True
failed_recovery_attempts_mean,100,3.1216216216200001,1.2984694187000001,True,0.13735219594594589,0.31846494932432429,0.0042978618644463002,0.12984694187000001,True,regular_convergence,True,True,0.00073902027027027031,0,0.00036951013513513516,0.17673141891891891,False,16,16,True
failed_recovery_attempts_mean,103,3.1216216216200001,1.2984694187000001,True,0.1508129222972972,0.31846494932432429,0.0040307061850503,0.12984694187000001,True,regular_convergence,True,True,0.2000633445945946,0.19995777027027026,0.011560388513513514,0.20550042229729729,False,16,16,True
failed_recovery_attempts_mean,116,3.1216216216200001,1.2984694187000001,True,0.2600295608108108,0.31846494932432429,0.0034005589769927,0.12984694187000001,True,regular_convergence,True,True,0.6654877533783784,0.6654877533783784,0.029719172297297296,0.36417863175675674,False,16,16,True
failed_recovery_attempts_mean,126,3.1216216216200001,1.2984694187000001,True,0.22582347972972969,0.31846494932432429,0.0026899464293369002,0.12984694187000001,True,regular_convergence,True,True,0.80679898648648651,0.80679898648648651,0.032569679054054057,0.41131756756756754,False,16,16,True
failed_recovery_attempts_mean,127,3.1216216216200001,1.2984694187000001,True,0.24477407094594589,0.31846494932432429,0.0039037805034196002,0.12984694187000001,True,regular_convergence,True,True,0.56661739864864868,0.56661739864864868,0.031619510135135136,0.33393158783783783,False,16,16,True
failed_recovery_attempts_mean,134,3.1216216216200001,1.2984694187000001,True,0.2137352195945946,0.31846494932432429,0.0027928878283094002,0.12984694187000001,True,regular_convergence,True,True,0.96706081081081086,0.96706081081081086,0.034364442567567564,0.45761190878378377,False,16,16,True
failed_recovery_attempts_mean,171,3.1216216216200001,1.2984694187000001,True,0.015361064189189101,0.31846494932432429,0.0010893592810806,0.12984694187000001,True,regular_convergence,True,True,0.00047508445945945949,0,0.00026393581081081083,0.1755173141891892,False,16,16,True
failed_recovery_attempts_mean,193,3.1216216216200001,1.2984694187000001,True,0.153346706081081,0.31846494932432429,0.0050596141413195997,0.12984694187000001,True,regular_convergence,True,True,0.10050675675675676,0.10040118243243243,0.0042229729729729732,0.19341216216216217,False,16,16,True
failed_recovery_attempts_mean,203,3.1216216216200001,1.2984694187000001,True,0.33382601351351338,0.31846494932432429,0.0038137407556924001,0.12984694187000001,True,regular_convergence,True,True,0.7333192567567568,0.7333192567567568,0.032464104729729729,0.39358108108108109,False,16,16,True
failed_recovery_attempts_mean,222,3.1216216216200001,1.2984694187000001,True,0.24899704391891889,0.31846494932432429,0.0030965604326667001,0.12984694187000001,True,regular_convergence,True,True,0.92752322635135132,0.92752322635135132,0.033150337837837836,0.44594594594594594,False,16,16,True
failed_recovery_attempts_mean,252,3.1216216216200001,1.2984694187000001,True,0.2147381756756756,0.31846494932432429,0.0029001023522147,0.12984694187000001,True,regular_convergence,True,True,0.56044130067567566,0.56044130067567566,0.026763091216216218,0.32400760135135137,False,16,16,True
initial_gap_q4_q1_burden_contrast,0,0.599065643275,0.071927000000000005,True,6.3180667891670872e-05,0.066342420198418975,3.7122756285491597e-05,0.0071926999999999998,True,regular_convergence,True,True,0.013724662162162162,0.013671875,0.00026393581081081083,0.17557010135135134,False,10,15,False
initial_gap_q4_q1_burden_contrast,36,0.599065643275,0.071927000000000005,True,-0.00022704347729599999,0.066342420198418975,0.00023087584965190001,0.0071926999999999998,True,slow_or_unstable_convergence,False,True,0.00052787162162162165,0,0.00026393581081081083,0.17583403716216217,False,10,15,False
initial_gap_q4_q1_burden_contrast,42,0.599065643275,0.071927000000000005,True,-0.029430750885128799,0.066342420198418975,0.0074541753960375001,0.0071926999999999998,False,regular_convergence,True,True,0.97571790540540537,0.97571790540540537,0.034417229729729729,0.46077913851351349,False,10,15,False
initial_gap_q4_q1_burden_contrast,94,0.599065643275,0.071927000000000005,True,-0.0218634893808075,0.066342420198418975,0.0076691658341635997,0.0071926999999999998,False,regular_convergence,True,True,0.97423986486486491,0.97423986486486491,0.034364442567567564,0.46009290540540543,False,10,15,False
initial_gap_q4_q1_burden_contrast,97,0.599065643275,0.071927000000000005,True,-0.0137545002550083,0.066342420198418975,0.0075936225882607998,0.0071926999999999998,False,regular_convergence,True,True,0.98902027027027029,0.98902027027027029,0.034470016891891893,0.4631545608108108,False,10,15,False
initial_gap_q4_q1_burden_contrast,100,0.599065643275,0.071927000000000005,True,-4.6428428933302339e-06,0.066342420198418975,0.00056531844574569999,0.0071926999999999998,True,regular_convergence,True,True,0.00073902027027027031,0,0.00036951013513513516,0.17673141891891891,False,10,15,False
initial_gap_q4_q1_burden_contrast,103,0.599065643275,0.071927000000000005,True,-0.021772383259464598,0.066342420198418975,0.0027100504620904999,0.0071926999999999998,True,regular_convergence,True,True,0.2000633445945946,0.19995777027027026,0.011560388513513514,0.20550042229729729,False,10,15,False
initial_gap_q4_q1_burden_contrast,116,0.599065643275,0.071927000000000005,True,-0.041200168055467397,0.066342420198418975,0.0061691611882017001,0.0071926999999999998,True,regular_convergence,True,True,0.6654877533783784,0.6654877533783784,0.029719172297297296,0.36417863175675674,False,10,15,False
initial_gap_q4_q1_burden_contrast,126,0.599065643275,0.071927000000000005,True,-0.066279239530527306,0.066342420198418975,0.0072405253448077998,0.0071926999999999998,False,regular_convergence,True,True,0.80679898648648651,0.80679898648648651,0.032569679054054057,0.41131756756756754,False,10,15,False
initial_gap_q4_q1_burden_contrast,127,0.599065643275,0.071927000000000005,True,-0.046981985065433197,0.066342420198418975,0.0033814107212352998,0.0071926999999999998,True,regular_convergence,True,True,0.56661739864864868,0.56661739864864868,0.031619510135135136,0.33393158783783783,False,10,15,False
initial_gap_q4_q1_burden_contrast,134,0.599065643275,0.071927000000000005,True,-0.033478053145054802,0.066342420198418975,0.0074647236400808004,0.0071926999999999998,False,regular_convergence,True,True,0.96706081081081086,0.96706081081081086,0.034364442567567564,0.45761190878378377,False,10,15,False
initial_gap_q4_q1_burden_contrast,171,0.599065643275,0.071927000000000005,True,6.1709537110859195e-05,0.066342420198418975,3.4228363389005483e-05,0.0071926999999999998,True,regular_convergence,True,True,0.00047508445945945949,0,0.00026393581081081083,0.1755173141891892,False,10,15,False
initial_gap_q4_q1_burden_contrast,193,0.599065643275,0.071927000000000005,True,-0.027093640221535601,0.066342420198418975,0.0023533198701447002,0.0071926999999999998,True,regular_convergence,True,True,0.10050675675675676,0.10040118243243243,0.0042229729729729732,0.19341216216216217,False,10,15,False
initial_gap_q4_q1_burden_contrast,203,0.599065643275,0.071927000000000005,True,-0.054075384628028897,0.066342420198418975,0.0054258702202981002,0.0071926999999999998,True,regular_convergence,True,True,0.7333192567567568,0.7333192567567568,0.032464104729729729,0.39358108108108109,False,10,15,False
initial_gap_q4_q1_burden_contrast,222,0.599065643275,0.071927000000000005,True,-0.035576067189521797,0.066342420198418975,0.0077062830010803003,0.0071926999999999998,False,regular_convergence,True,True,0.92752322635135132,0.92752322635135132,0.033150337837837836,0.44594594594594594,False,10,15,False
initial_gap_q4_q1_burden_contrast,252,0.599065643275,0.071927000000000005,True,-0.026667652690608699,0.066342420198418975,0.0055410759643145999,0.0071926999999999998,True,regular_convergence,True,True,0.56044130067567566,0.56044130067567566,0.026763091216216218,0.32400760135135137,False,10,15,False
