cell_id,candidate_index,moment,simulated_mean,hierarchical_mcse,analytic_mcse,replication_index_mcse,mcse_relative_disagreement,mcse_agreement_pass,mc_interval_lower,mc_interval_upper,empirical_band_lower,empirical_band_upper,empirical_scale,signed_band_gap,absolute_band_gap,normalised_band_gap,inner_pass,outer_pass,censoring_share,numerical_bound_share,numerical_bound_pass,active_bad_debt_occurrence,unresolved_backlog_occurrence,maximum_active_bad_debt_dai,maximum_unresolved_tab_dai,structural_validity,stage1_preservation,confidence_floor_binding_share,recovery_probability_48h,recovery_probability_168h,recovery_probability_792h,failed_recovery_attempts_diagnostic,result_checksum
001,171,maximum_downside_deviation_mean,1.5642321712249133e-05,1.4827846393916552e-06,1.4827846393916552e-06,1.3879779020378878e-06,0.063938305560451436,True,1.3203140980449861e-05,1.8081502444048405e-05,0.0021472894676801998,0.0043219244962797001,0.00054365875714980003,-0.0021316471459679508,0.0021316471459679508,-3.9209285566250811,False,False,0,0,True,False,True,0,196603.74545135861,True,True,0.99989442567567566,0.33551520270270269,0.95945945945945943,1,0.015730574324324325,6730cd33367fd815fe582213f0849bf0de932860743ab043381bf602e678d28f
001,171,recovery_completion_hours_mean,73.094700168918919,0.019179349821806142,0.016875790888122567,0.019179349821806142,0.12010620563709216,True,73.063150138462049,73.126250199375789,29.880602871860003,68.03831604714,9.5394282938200003,5.0563841217789189,5.0563841217789189,0.53005106449142603,False,False,0,0,True,False,True,0,196603.74545135861,True,True,0.99989442567567566,0.33551520270270269,0.95945945945945943,1,0.015730574324324325,6730cd33367fd815fe582213f0849bf0de932860743ab043381bf602e678d28f
001,193,failed_recovery_attempts_mean,0.10652449324324324,0.0059105958563669143,0.0059105958563669143,0.0052880434063208061,0.10532820466408518,True,0.096801563059519674,0.11624742342696681,0.52468278421999992,5.7185604590200008,1.2984694187000001,-0.41815829097675666,0.41815829097675666,-0.32203938341143823,False,False,0.05880489864864865,0.33221622836164494,False,True,True,241.52458249665119,757762.24669108307,True,True,0.053103885135135136,0.3169341216216216,0.90867820945945943,0.94119510135135132,0.10652449324324324,0af17e6256c0ce5d89640661aef0e784dc36bcc2c01c24d097c0a34691d98a22
001,193,first_six_hour_burden_mean,0.014401115732211827,0.0010465799642305005,0.00097972169869752152,0.0010465799642305005,0.063882615584119881,True,0.012679491691052654,0.016122739773371,0.077561113011999902,0.1758450431439999,0.024570982533,-0.063159997279788077,0.063159997279788077,-2.570511667368661,False,False,0.05880489864864865,0.33221622836164494,False,True,True,241.52458249665119,757762.24669108307,True,True,0.053103885135135136,0.3169341216216216,0.90867820945945943,0.94119510135135132,0.10652449324324324,0af17e6256c0ce5d89640661aef0e784dc36bcc2c01c24d097c0a34691d98a22
001,193,initial_gap_q4_q1_burden_contrast,-0.028274677073769884,0.0033188848349531368,0.0031357668731924158,0.0033188848349531368,0.055174545326851218,True,-0.033734242627267791,-0.022815111520271974,0.45521164327499991,0.74291964327500004,0.071927000000000005,-0.48348632034876982,0.48348632034876982,-6.7219030454317545,False,False,0.05880489864864865,0.33221622836164494,False,True,True,241.52458249665119,757762.24669108307,True,True,0.053103885135135136,0.3169341216216216,0.90867820945945943,0.94119510135135132,0.10652449324324324,0af17e6256c0ce5d89640661aef0e784dc36bcc2c01c24d097c0a34691d98a22
001,193,maximum_downside_deviation_mean,0.029088383488472414,0.0011140285550612973,0.0011140285550612973,0.00097837988108896365,0.12176409065642828,True,0.02725580651539658,0.030920960461548248,0.0021472894676801998,0.0043219244962797001,0.00054365875714980003,0.024766458992192715,0.024766458992192715,45.555155079325893,False,False,0.05880489864864865,0.33221622836164494,False,True,True,241.52458249665119,757762.24669108307,True,True,0.053103885135135136,0.3169341216216216,0.90867820945945943,0.94119510135135132,0.10652449324324324,0af17e6256c0ce5d89640661aef0e784dc36bcc2c01c24d097c0a34691d98a22
001,193,recovery_completion_hours_mean,109.88830236486487,1.4625319897243612,1.4625319897243612,1.295204181408206,0.11440967410749824,True,107.4824372417683,112.29416748796145,29.880602871860003,68.03831604714,9.5394282938200003,41.84998631772487,41.84998631772487,4.3870539228055065,False,False,0.05880489864864865,0.33221622836164494,False,True,True,241.52458249665119,757762.24669108307,True,True,0.053103885135135136,0.3169341216216216,0.90867820945945943,0.94119510135135132,0.10652449324324324,0af17e6256c0ce5d89640661aef0e784dc36bcc2c01c24d097c0a34691d98a22
001,203,failed_recovery_attempts_mean,0.33519847972972971,0.0054234795350681262,0.0054234795350681262,0.0048894409398332287,0.09846789165181008,True,0.32627685589454264,0.34412010356491679,0.52468278421999992,5.7185604590200008,1.2984694187000001,-0.18948430449027021,0.18948430449027021,-0.14592896972496885,False,False,0.72466216216216217,0.89544281221062016,False,True,True,401.36725535472851,1538684.3975445619,True,True,0.75802364864864868,0.10810810810810811,0.27533783783783783,0.27533783783783783,0.33519847972972971,bc55178cb2844dbc308d6aad8635cc172634bd0a105b3a46453bbd618a075083
001,203,first_six_hour_burden_mean,0.20296897113613729,0.0030051726483694263,0.0028386556360521357,0.0030051726483694263,0.055410131729916039,True,0.19802546212956959,0.207912480142705,0.077561113011999902,0.1758450431439999,0.024570982533,0.027123927992137392,0.027123927992137392,1.1039008291877894,False,False,0.72466216216216217,0.89544281221062016,False,True,True,401.36725535472851,1538684.3975445619,True,True,0.75802364864864868,0.10810810810810811,0.27533783783783783,0.27533783783783783,0.33519847972972971,bc55178cb2844dbc308d6aad8635cc172634bd0a105b3a46453bbd618a075083
001,203,initial_gap_q4_q1_burden_contrast,-0.044756717086547965,0.0076103640009094935,0.0076103640009094935,0.007066708018672852,0.071436265357566434,True,-0.05727576586804408,-0.032237668305051849,0.45521164327499991,0.74291964327500004,0.071927000000000005,-0.4999683603615479,0.4999683603615479,-6.9510526000187394,False,False,0.72466216216216217,0.89544281221062016,False,True,True,401.36725535472851,1538684.3975445619,True,True,0.75802364864864868,0.10810810810810811,0.27533783783783783,0.27533783783783783,0.33519847972972971,bc55178cb2844dbc308d6aad8635cc172634bd0a105b3a46453bbd618a075083
