candidate_moment,horizon_hours,role,q1_event_count,q4_event_count,q1_value,q4_value,empirical_contrast,bootstrap_standard_deviation,iqr_divided_by_1_349,consistent_mad,selected_method,selected_scale,bootstrap_q05,bootstrap_q50,bootstrap_q95,leave_one_out_minimum,leave_one_out_maximum,maximum_absolute_leave_one_out_shift,largest_influence_event,calendar_year_values,recovered_or_below_count_q1,recovered_or_below_count_q4,non_recovered_or_capped_count_q1,non_recovered_or_capped_count_q4,empirical_gates,empirical_gate_passed,diagnostic_cannot_become_primary
fixed_horizon_probability,48,primary,19,19,0.84210526315789469,1,0.15789473684210531,0.082330569531281705,0.078030509929382388,0.078031578947368493,event_block_bootstrap_standard_deviation,0.082330569531281705,0.052631578947368474,0.15789473684210531,0.31578947368421051,0.11111111111111116,0.16666666666666663,0.046783625730994149,calibration__20201121T170000Z,"{""2020"":{""contrast"":0.19999999999999996,""q1_count"":5,""q1_value"":0.8,""q4_count"":3,""q4_value"":1.0},""2021"":{""contrast"":0.1428571428571429,""q1_count"":14,""q1_value"":0.8571428571428571,""q4_count"":16,""q4_value"":1.0}}",16,19,3,0,"{""maximum_leave_one_out_shift_at_most_one_scale"":true,""positive_finite_scale"":true,""q1_at_least_15"":true,""q1_at_least_4_non_recovered"":false,""q1_at_least_4_recovered"":true,""q4_at_least_15"":true,""q4_at_least_4_non_recovered"":false,""q4_at_least_4_recovered"":true}",False,False
fixed_horizon_probability,72,diagnostic_only,19,19,0.89473684210526316,1,0.10526315789473684,0.069359402340175791,0.078030509929382388,0.078031578947368327,event_block_bootstrap_standard_deviation,0.069359402340175791,0,0.10526315789473684,0.21052631578947367,0.05555555555555558,0.11111111111111116,0.049707602339181256,calibration__20201121T170000Z,"{""2020"":{""contrast"":0.19999999999999996,""q1_count"":5,""q1_value"":0.8,""q4_count"":3,""q4_value"":1.0},""2021"":{""contrast"":0.0714285714285714,""q1_count"":14,""q1_value"":0.9285714285714286,""q4_count"":16,""q4_value"":1.0}}",17,19,2,0,{},False,True
fixed_horizon_probability,168,diagnostic_only,19,19,1,1,0,0,0,0,,,0,0,0,0,0,0,calibration__20200128T020000Z,"{""2020"":{""contrast"":0.0,""q1_count"":5,""q1_value"":1.0,""q4_count"":3,""q4_value"":1.0},""2021"":{""contrast"":0.0,""q1_count"":14,""q1_value"":1.0,""q4_count"":16,""q4_value"":1.0}}",19,19,0,0,{},False,True
restricted_mean_recovery_time,168,primary,19,19,38.94736842105263,26.631578947368421,-12.315789473684209,7.4645104861890914,7.6079747181147805,7.6470947368421038,event_block_bootstrap_standard_deviation,7.4645104861890914,-25.631578947368421,-11.421052631578949,-1.6315789473684212,-13.336257309941519,-5.5350877192982431,6.7807017543859658,calibration__20201121T170000Z,"{""2020"":{""contrast"":-33.06666666666666,""q1_count"":5,""q1_value"":57.4,""q4_count"":3,""q4_value"":24.333333333333332},""2021"":{""contrast"":-5.294642857142854,""q1_count"":14,""q1_value"":32.357142857142854,""q4_count"":16,""q4_value"":27.0625}}",19,19,0,0,"{""at_least_4_at_restriction_in_one_stratum"":false,""maximum_leave_one_out_shift_at_most_one_scale"":true,""positive_finite_scale"":true,""q1_at_least_15"":true,""q1_at_least_4_below_restriction"":true,""q4_at_least_15"":true,""q4_at_least_4_below_restriction"":true}",False,False
restricted_mean_recovery_time,72,diagnostic_only,19,19,33.578947368421055,26.631578947368421,-6.9473684210526336,3.6349480035608828,3.589403456751592,3.5894526315789492,event_block_bootstrap_standard_deviation,3.6349480035608828,-13.157894736842106,-6.7368421052631611,-1.3157894736842122,-7.9678362573099442,-4.8128654970760216,2.134502923976612,calibration__20201121T170000Z,"{""2020"":{""contrast"":-15.26666666666667,""q1_count"":5,""q1_value"":39.6,""q4_count"":3,""q4_value"":24.333333333333332},""2021"":{""contrast"":-4.366071428571427,""q1_count"":14,""q1_value"":31.428571428571427,""q4_count"":16,""q4_value"":27.0625}}",17,19,2,0,{},False,True
restricted_mean_recovery_time,336,diagnostic_only,19,19,38.94736842105263,26.631578947368421,-12.315789473684209,7.475699749792871,7.2665912371737376,7.1789052631578931,event_block_bootstrap_standard_deviation,7.475699749792871,-25.792105263157897,-11.263157894736842,-1.5263157894736847,-13.336257309941519,-5.5350877192982431,6.7807017543859658,calibration__20201121T170000Z,"{""2020"":{""contrast"":-33.06666666666666,""q1_count"":5,""q1_value"":57.4,""q4_count"":3,""q4_value"":24.333333333333332},""2021"":{""contrast"":-5.294642857142854,""q1_count"":14,""q1_value"":32.357142857142854,""q4_count"":16,""q4_value"":27.0625}}",19,19,0,0,{},False,True
