cell_order,cell_identifier,anchor,portfolio,shock,oracle_treatment,oracle_delay_steps,family_order,family,metric_order,metric,count,mean,standard_error,ci95_lower,ci95_upper,median,p05,p25,p75,p90,p95,positive_share
2,joint_crypto_high_correlation__empirical_crypto__oracle_delay_central,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_central,1,1,ETH,7,peak_oracle_undervaluation,128,0.037462242959361985,0.0011960238622134999,0.035118036189423524,0.03980644972930045,0.034579846027199955,0.020816636369869915,0.026925581751974955,0.045730772581895895,0.05271569089929993,0.06874336388509995,1.0
2,joint_crypto_high_correlation__empirical_crypto__oracle_delay_central,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_central,1,1,ETH,8,mismatch_hours,128,766.90625,0.030249739700838812,766.8469605101864,766.9655394898136,767.0,766.0,767.0,767.0,767.0,767.0,1.0
2,joint_crypto_high_correlation__empirical_crypto__oracle_delay_central,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_central,1,1,ETH,9,mismatch_hours_above_tolerance,128,766.90625,0.030249739700838812,766.8469605101864,766.9655394898136,767.0,766.0,767.0,767.0,767.0,767.0,1.0
2,joint_crypto_high_correlation__empirical_crypto__oracle_delay_central,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_central,1,1,ETH,10,false_safe_vault_hours,128,11.8984375,1.7113936107782304,8.544106022874669,15.252768977125331,4.0,0.0,0.0,16.25,32.0,54.7999999999999,0.6015625
2,joint_crypto_high_correlation__empirical_crypto__oracle_delay_central,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_central,1,1,ETH,11,false_safe_debt_hours,128,73398.35793891715,15826.217459264757,42378.97171875823,104417.74415907607,2095.793884688983,0.0,0.0,35516.031691094104,200016.8093660512,488279.70876159734,0.6015625
2,joint_crypto_high_correlation__empirical_crypto__oracle_delay_central,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_central,1,1,ETH,12,peak_false_safe_debt,128,47512.21055085137,10683.424765589967,26572.698010295037,68451.72309140771,1130.644573772159,0.0,0.0,19267.145613468412,129906.98445999625,328109.82869205583,0.6015625
2,joint_crypto_high_correlation__empirical_crypto__oracle_delay_central,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_central,1,1,ETH,13,false_unsafe_vault_hours,128,5.84375,1.0780581329828882,3.730756059353539,7.9567439406464615,1.0,0.0,0.0,6.0,16.299999999999997,26.64999999999999,0.53125
2,joint_crypto_high_correlation__empirical_crypto__oracle_delay_central,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_central,1,1,ETH,14,false_unsafe_debt_hours,128,28135.24028327155,9705.616353710944,9112.232229998099,47158.248336545,375.32775637055806,0.0,0.0,4831.884407128451,45115.86072803981,117088.72379852622,0.53125
2,joint_crypto_high_correlation__empirical_crypto__oracle_delay_central,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_central,1,1,ETH,15,peak_false_unsafe_debt,128,20630.23308481373,8059.557201181835,4833.500970497336,36426.96519913013,259.65424564009055,0.0,0.0,2487.5235482882476,18583.913629265688,87067.75302621251,0.53125
2,joint_crypto_high_correlation__empirical_crypto__oracle_delay_central,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_central,1,1,ETH,16,eligible_liquidation_tab,128,64430.98164040895,14065.91494431209,36861.78834955726,92000.17493126064,1483.1363370394783,0.0,0.0,28993.374507489123,194171.915259245,448397.0005726983,0.6015625
2,joint_crypto_high_correlation__empirical_crypto__oracle_delay_central,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_central,1,1,ETH,17,selected_count,128,10.90625,1.6143060256313744,7.742210189762506,14.070289810237494,3.0,0.0,0.0,14.0,29.299999999999997,56.64999999999999,0.5859375
2,joint_crypto_high_correlation__empirical_crypto__oracle_delay_central,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_central,1,1,ETH,18,rejected_count,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,joint_crypto_high_correlation__empirical_crypto__oracle_delay_central,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_central,1,1,ETH,19,successful_closure_count,128,7.2109375,0.9293876269833349,5.389337751112664,9.032537248887337,2.0,0.0,0.0,12.0,22.0,28.949999999999974,0.578125
2,joint_crypto_high_correlation__empirical_crypto__oracle_delay_central,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_central,1,1,ETH,20,liquidated_debt,128,56489.41083108138,12613.246297442327,31767.44808809442,81211.37357406835,1206.4910092823573,0.0,0.0,24833.041653550124,157156.8702182252,413023.1647063646,0.578125
2,joint_crypto_high_correlation__empirical_crypto__oracle_delay_central,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_central,1,1,ETH,21,terminal_unresolved_tab,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,joint_crypto_high_correlation__empirical_crypto__oracle_delay_central,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_central,1,1,ETH,22,backlog_area,128,115255.9323964497,31774.384790525433,52978.13820701985,177533.72658587954,2393.419527764098,0.0,0.0,47433.17544689332,291800.8729117912,503218.7029456739,0.578125
2,joint_crypto_high_correlation__empirical_crypto__oracle_delay_central,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_central,1,1,ETH,23,maximum_backlog,128,34103.956144267664,9046.39973639022,16373.012660942833,51834.899627592495,810.7628309614275,0.0,0.0,15155.581223278603,72037.69099068311,213935.39322850463,0.578125
2,joint_crypto_high_correlation__empirical_crypto__oracle_delay_central,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_central,1,1,ETH,24,terminal_active_bad_debt,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,joint_crypto_high_correlation__empirical_crypto__oracle_delay_central,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_central,1,1,ETH,25,realised_bad_debt,128,1.5339607223618436e-13,1.533960722361843e-13,-1.4726022934673685e-13,4.540523738191056e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0078125
2,joint_crypto_high_correlation__empirical_crypto__oracle_delay_central,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_central,1,1,ETH,26,keeper_profit_proxy,128,7184.798647694255,1619.817657334955,4009.9560393177435,10359.641256070767,117.1267669650484,0.0,0.0,2942.1107974472197,20030.283911464452,53167.3977213701,0.578125
2,joint_crypto_high_correlation__empirical_crypto__oracle_delay_central,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_central,1,2,WBTC,1,initial_debt_exposure,128,379014.718300898,7.275957614183426e-12,379014.718300898,379014.718300898,379014.71830089804,379014.718300898,379014.71830089804,379014.7183008981,379014.7183008981,379014.7183008981,1.0
2,joint_crypto_high_correlation__empirical_crypto__oracle_delay_central,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_central,1,2,WBTC,2,absolute_mismatch_area,128,2.383113838580623,0.03780003017068571,2.309025779446079,2.457201897715167,2.353913515423221,1.77180870981691,2.080794795511357,2.596401364376138,2.9560774419363987,3.2013330583282786,1.0
2,joint_crypto_high_correlation__empirical_crypto__oracle_delay_central,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_central,1,2,WBTC,3,peak_absolute_mismatch,128,0.09872004854962005,0.00043995776912698545,0.09785773132213116,0.09958236577710894,0.0985581230906534,0.09048037657736262,0.09646060763900306,0.100961894097098,0.10367005409341898,0.10696375773110094,1.0
2,joint_crypto_high_correlation__empirical_crypto__oracle_delay_central,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_central,1,2,WBTC,4,oracle_overvaluation_area,128,1.167855022797737,0.020147585545811482,1.1283657551279465,1.2073442904675273,1.1658313552054675,0.856991780580281,1.0097302422232246,1.2819327478231568,1.4435107028811893,1.6010652917226156,1.0
2,joint_crypto_high_correlation__empirical_crypto__oracle_delay_central,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_central,1,2,WBTC,5,peak_oracle_overvaluation,128,0.09872004854962005,0.00043995776912698545,0.09785773132213116,0.09958236577710894,0.0985581230906534,0.09048037657736262,0.09646060763900306,0.100961894097098,0.10367005409341898,0.10696375773110094,1.0
2,joint_crypto_high_correlation__empirical_crypto__oracle_delay_central,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_central,1,2,WBTC,6,oracle_undervaluation_area,128,1.215258815782886,0.020223245140788042,1.1756212553069416,1.2548963762588305,1.2011623613331863,0.8439318025471456,1.0554122481094297,1.3610903061455524,1.537293678242892,1.5891830670779268,1.0
2,joint_crypto_high_correlation__empirical_crypto__oracle_delay_central,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_central,1,2,WBTC,7,peak_oracle_undervaluation,128,0.03053779485887649,0.0008401978938083106,0.0288910069870122,0.03218458273074078,0.029860933715750018,0.01818657079779993,0.023247808826800005,0.035837947731960106,0.04206848850669994,0.04598486171987314,1.0
2,joint_crypto_high_correlation__empirical_crypto__oracle_delay_central,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_central,1,2,WBTC,8,mismatch_hours,128,766.875,0.06175739937815351,766.7539554972188,766.9960445027812,767.0,767.0,767.0,767.0,767.0,767.0,1.0
2,joint_crypto_high_correlation__empirical_crypto__oracle_delay_central,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_central,1,2,WBTC,9,mismatch_hours_above_tolerance,128,766.875,0.06175739937815351,766.7539554972188,766.9960445027812,767.0,767.0,767.0,767.0,767.0,767.0,1.0
2,joint_crypto_high_correlation__empirical_crypto__oracle_delay_central,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_central,1,2,WBTC,10,false_safe_vault_hours,128,1.2890625,0.291815932318763,0.7171032726552244,1.8610217273447756,0.0,0.0,0.0,1.0,4.0,5.0,0.3515625
2,joint_crypto_high_correlation__empirical_crypto__oracle_delay_central,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_central,1,2,WBTC,11,false_safe_debt_hours,128,8485.018450940754,2784.5422193930076,3027.3157009304587,13942.721200951048,0.0,0.0,0.0,2664.754667246869,20589.53828949535,37936.12513941678,0.3515625
2,joint_crypto_high_correlation__empirical_crypto__oracle_delay_central,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_central,1,2,WBTC,12,peak_false_safe_debt,128,5580.684154479732,1530.6547982136856,2580.600749980908,8580.767558978556,0.0,0.0,0.0,2081.284907027149,11572.488874242457,34908.55470173885,0.3515625
2,joint_crypto_high_correlation__empirical_crypto__oracle_delay_central,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_central,1,2,WBTC,13,false_unsafe_vault_hours,128,0.484375,0.15488453559073442,0.18080131024216056,0.7879486897578394,0.0,0.0,0.0,0.0,1.2999999999999972,2.0,0.1796875
2,joint_crypto_high_correlation__empirical_crypto__oracle_delay_central,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_central,1,2,WBTC,14,false_unsafe_debt_hours,128,2307.065819237004,1085.3185986518931,179.84136587929333,4434.290272594714,0.0,0.0,0.0,0.0,1667.3791882797857,9023.95462319347,0.1796875
2,joint_crypto_high_correlation__empirical_crypto__oracle_delay_central,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_central,1,2,WBTC,15,peak_false_unsafe_debt,128,1709.0315797263706,829.2041066223711,83.79153074652322,3334.271628706218,0.0,0.0,0.0,0.0,1667.3791882797857,4866.727657965699,0.1796875
2,joint_crypto_high_correlation__empirical_crypto__oracle_delay_central,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_central,1,2,WBTC,16,eligible_liquidation_tab,128,7434.264889463198,2206.631920726268,3109.266324839713,11759.263454086684,0.0,0.0,0.0,2408.6861774428653,14406.501141042992,36574.626271681926,0.3515625
2,joint_crypto_high_correlation__empirical_crypto__oracle_delay_central,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_central,1,2,WBTC,17,selected_count,128,1.0234375,0.2091252531961653,0.613552003735516,1.433322996264484,0.0,0.0,0.0,1.0,3.0,4.0,0.3203125
2,joint_crypto_high_correlation__empirical_crypto__oracle_delay_central,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_central,1,2,WBTC,18,rejected_count,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,joint_crypto_high_correlation__empirical_crypto__oracle_delay_central,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_central,1,2,WBTC,19,successful_closure_count,128,0.9453125,0.17826971906353067,0.5959038506354799,1.29472114936452,0.0,0.0,0.0,1.0,3.0,4.0,0.3203125
2,joint_crypto_high_correlation__empirical_crypto__oracle_delay_central,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_central,1,2,WBTC,20,liquidated_debt,128,6625.963202909507,1998.4151955367222,2709.069419657532,10542.856986161483,0.0,0.0,0.0,2070.3866066347523,14406.501141042992,36574.626271681926,0.3203125
2,joint_crypto_high_correlation__empirical_crypto__oracle_delay_central,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_central,1,2,WBTC,21,terminal_unresolved_tab,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,joint_crypto_high_correlation__empirical_crypto__oracle_delay_central,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_central,1,2,WBTC,22,backlog_area,128,19577.89398869632,6224.204528848708,7378.453112152853,31777.334865239787,0.0,0.0,0.0,2489.040578503599,31379.632446006795,108279.49296685224,0.328125
2,joint_crypto_high_correlation__empirical_crypto__oracle_delay_central,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_central,1,2,WBTC,23,maximum_backlog,128,4443.716313716939,1268.7815097538482,1956.9045545993968,6930.5280728344815,0.0,0.0,0.0,1089.4803455336755,5871.70894925112,32661.157967341063,0.328125
2,joint_crypto_high_correlation__empirical_crypto__oracle_delay_central,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_central,1,2,WBTC,24,terminal_active_bad_debt,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,joint_crypto_high_correlation__empirical_crypto__oracle_delay_central,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_central,1,2,WBTC,25,realised_bad_debt,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,joint_crypto_high_correlation__empirical_crypto__oracle_delay_central,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_central,1,2,WBTC,26,keeper_profit_proxy,128,834.7387062216474,255.91212728710653,333.1509367389186,1336.3264757043762,0.0,0.0,0.0,224.05716777157545,1862.4433427267322,4629.59765262721,0.3203125
2,joint_crypto_high_correlation__empirical_crypto__oracle_delay_central,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_central,1,3,STABLE,1,initial_debt_exposure,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,joint_crypto_high_correlation__empirical_crypto__oracle_delay_central,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_central,1,3,STABLE,2,absolute_mismatch_area,128,0.21678779199563175,0.005630868506908324,0.20575128972209145,0.22782429426917206,0.2073088746723863,0.13073476056249483,0.16917662427984592,0.2540519486584754,0.294388055572677,0.32643660038120625,1.0
2,joint_crypto_high_correlation__empirical_crypto__oracle_delay_central,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_central,1,3,STABLE,3,peak_absolute_mismatch,128,0.004108239993239856,0.0004210265042531714,0.00328302804490364,0.0049334519415760725,0.0030199408850500402,0.0016448997944350217,0.0024159022377500837,0.0037714545146898836,0.005751865249169963,0.00925530345980001,1.0
2,joint_crypto_high_correlation__empirical_crypto__oracle_delay_central,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_central,1,3,STABLE,4,oracle_overvaluation_area,128,0.10861851482948176,0.0028319194131665782,0.10306795277967527,0.11416907687928825,0.10408849971566371,0.06575661870374272,0.08507344572540035,0.1262771195369337,0.14802124048459578,0.16324090540885247,1.0
2,joint_crypto_high_correlation__empirical_crypto__oracle_delay_central,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_central,1,3,STABLE,5,peak_oracle_overvaluation,128,0.0038967374618550047,0.00042399825480440937,0.003065700882438362,0.004727774041271647,0.0028717414404899637,0.001508561265789015,0.002058439935960053,0.0037677697893700153,0.004834119051309962,0.00925530345980001,1.0
2,joint_crypto_high_correlation__empirical_crypto__oracle_delay_central,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_central,1,3,STABLE,6,oracle_undervaluation_area,128,0.10816927716614999,0.002816750151297928,0.10264844686960606,0.11369010746269392,0.102951575946334,0.0649781418587521,0.08441011366656093,0.12588656190196557,0.1472849987194659,0.16134494443445027,1.0
2,joint_crypto_high_correlation__empirical_crypto__oracle_delay_central,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_central,1,3,STABLE,7,peak_oracle_undervaluation,128,0.003204867654668129,0.000186339601728693,0.002839642035279891,0.003570093274056367,0.0026812665727349748,0.0014441181146725146,0.0020500807238675893,0.0033612099265500983,0.005751865249169963,0.00820791207594008,1.0
2,joint_crypto_high_correlation__empirical_crypto__oracle_delay_central,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_central,1,3,STABLE,8,mismatch_hours,128,766.96875,0.015439349844538378,766.9384888743047,766.9990111256953,767.0,767.0,767.0,767.0,767.0,767.0,1.0
2,joint_crypto_high_correlation__empirical_crypto__oracle_delay_central,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_central,1,3,STABLE,9,mismatch_hours_above_tolerance,128,766.71875,0.05312282881158421,766.6146292555293,766.8228707444707,767.0,766.0,767.0,767.0,767.0,767.0,1.0
2,joint_crypto_high_correlation__empirical_crypto__oracle_delay_central,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_central,1,3,STABLE,10,false_safe_vault_hours,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,joint_crypto_high_correlation__empirical_crypto__oracle_delay_central,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_central,1,3,STABLE,11,false_safe_debt_hours,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,joint_crypto_high_correlation__empirical_crypto__oracle_delay_central,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_central,1,3,STABLE,12,peak_false_safe_debt,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,joint_crypto_high_correlation__empirical_crypto__oracle_delay_central,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_central,1,3,STABLE,13,false_unsafe_vault_hours,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,joint_crypto_high_correlation__empirical_crypto__oracle_delay_central,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_central,1,3,STABLE,14,false_unsafe_debt_hours,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,joint_crypto_high_correlation__empirical_crypto__oracle_delay_central,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_central,1,3,STABLE,15,peak_false_unsafe_debt,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,joint_crypto_high_correlation__empirical_crypto__oracle_delay_central,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_central,1,3,STABLE,16,eligible_liquidation_tab,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,joint_crypto_high_correlation__empirical_crypto__oracle_delay_central,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_central,1,3,STABLE,17,selected_count,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,joint_crypto_high_correlation__empirical_crypto__oracle_delay_central,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_central,1,3,STABLE,18,rejected_count,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,joint_crypto_high_correlation__empirical_crypto__oracle_delay_central,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_central,1,3,STABLE,19,successful_closure_count,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,joint_crypto_high_correlation__empirical_crypto__oracle_delay_central,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_central,1,3,STABLE,20,liquidated_debt,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,joint_crypto_high_correlation__empirical_crypto__oracle_delay_central,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_central,1,3,STABLE,21,terminal_unresolved_tab,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,joint_crypto_high_correlation__empirical_crypto__oracle_delay_central,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_central,1,3,STABLE,22,backlog_area,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,joint_crypto_high_correlation__empirical_crypto__oracle_delay_central,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_central,1,3,STABLE,23,maximum_backlog,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,joint_crypto_high_correlation__empirical_crypto__oracle_delay_central,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_central,1,3,STABLE,24,terminal_active_bad_debt,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,joint_crypto_high_correlation__empirical_crypto__oracle_delay_central,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_central,1,3,STABLE,25,realised_bad_debt,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,joint_crypto_high_correlation__empirical_crypto__oracle_delay_central,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_central,1,3,STABLE,26,keeper_profit_proxy,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,joint_crypto_high_correlation__empirical_crypto__oracle_delay_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_high,2,1,ETH,1,initial_debt_exposure,128,2120985.2816991024,4.53235218828019e-11,2120985.2816991024,2120985.2816991024,2120985.281699102,2120985.2816991014,2120985.281699102,2120985.281699102,2120985.2816991024,2120985.2816991024,1.0
3,joint_crypto_high_correlation__empirical_crypto__oracle_delay_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_high,2,1,ETH,2,absolute_mismatch_area,128,4.900199149479808,0.0831940613228079,4.737138789287104,5.063259509672512,4.780287831594229,3.6528822739501368,4.237025593413532,5.5279291987982395,6.285049512441906,6.648831215972197,1.0
3,joint_crypto_high_correlation__empirical_crypto__oracle_delay_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_high,2,1,ETH,3,peak_absolute_mismatch,128,0.1278510401638031,0.0009467375623722127,0.12599543454155357,0.12970664578605265,0.12721786074612196,0.11366619155526693,0.12340713115233236,0.13156174139125656,0.13846773622079492,0.14092956804339363,1.0
3,joint_crypto_high_correlation__empirical_crypto__oracle_delay_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_high,2,1,ETH,4,oracle_overvaluation_area,128,2.417955326646495,0.045527793497451785,2.3287208513914894,2.5071898019015,2.376692152448231,1.7418236072876694,2.0160605860840755,2.728065254671055,3.1511261806047797,3.3249282493974603,1.0
3,joint_crypto_high_correlation__empirical_crypto__oracle_delay_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_high,2,1,ETH,5,peak_oracle_overvaluation,128,0.1278510401638031,0.0009467375623722127,0.12599543454155357,0.12970664578605265,0.12721786074612196,0.11366619155526693,0.12340713115233236,0.13156174139125656,0.13846773622079492,0.14092956804339363,1.0
3,joint_crypto_high_correlation__empirical_crypto__oracle_delay_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_high,2,1,ETH,6,oracle_undervaluation_area,128,2.4822438228333126,0.04433334168439511,2.395350473131898,2.569137172534727,2.3856239156719865,1.7830636392455967,2.1276748217110018,2.8566888714070924,3.1774019332255174,3.3235750226918985,1.0
3,joint_crypto_high_correlation__empirical_crypto__oracle_delay_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_high,2,1,ETH,7,peak_oracle_undervaluation,128,0.05322584975771131,0.0015807570090513692,0.05012756601997063,0.05632413349545199,0.04681737904741606,0.030322454613286032,0.04124339065282493,0.06638900833429996,0.07765100070953686,0.0903582597111999,1.0
