arrival_pool_row_id,relative_hour,timestamp_utc,source_window,empirical_regime_label,liquidatable_vault_count,liquidatable_share,bark_count,grab_count,activity_indicator,positive_count_eligible,sequence_id
268,267,2022-05-16T03:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
269,268,2022-05-16T04:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
270,269,2022-05-16T05:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
271,270,2022-05-16T06:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
272,271,2022-05-16T07:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
273,272,2022-05-16T08:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
274,273,2022-05-16T09:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
275,274,2022-05-16T10:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
276,275,2022-05-16T11:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
277,276,2022-05-16T12:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
278,277,2022-05-16T13:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
279,278,2022-05-16T14:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
280,279,2022-05-16T15:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
281,280,2022-05-16T16:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
282,281,2022-05-16T17:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
283,282,2022-05-16T18:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
284,283,2022-05-16T19:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
285,284,2022-05-16T20:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
286,285,2022-05-16T21:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
287,286,2022-05-16T22:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
288,287,2022-05-16T23:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
289,288,2022-05-17T00:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
290,289,2022-05-17T01:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
291,290,2022-05-17T02:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
292,291,2022-05-17T03:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
293,292,2022-05-17T04:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
294,293,2022-05-17T05:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
295,294,2022-05-17T06:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
296,295,2022-05-17T07:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
297,296,2022-05-17T08:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
298,297,2022-05-17T09:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
299,298,2022-05-17T10:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
300,299,2022-05-17T11:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
301,300,2022-05-17T12:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
302,301,2022-05-17T13:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
303,302,2022-05-17T14:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
304,303,2022-05-17T15:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
305,304,2022-05-17T16:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
306,305,2022-05-17T17:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
307,306,2022-05-17T18:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
308,307,2022-05-17T19:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
309,308,2022-05-17T20:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
310,309,2022-05-17T21:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
311,310,2022-05-17T22:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
312,311,2022-05-17T23:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
313,312,2022-05-18T00:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
314,313,2022-05-18T01:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
315,314,2022-05-18T02:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
316,315,2022-05-18T03:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
317,316,2022-05-18T04:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
318,317,2022-05-18T05:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
319,318,2022-05-18T06:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
320,319,2022-05-18T07:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
321,320,2022-05-18T08:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
322,321,2022-05-18T09:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
323,322,2022-05-18T10:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
324,323,2022-05-18T11:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
325,324,2022-05-18T12:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
326,325,2022-05-18T13:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
327,326,2022-05-18T14:00:00+0000,terra_cefi,terra_cefi,1,0.0002323420074349,0,0,0,0,
328,327,2022-05-18T15:00:00+0000,terra_cefi,terra_cefi,2,0.00046490004649,0,0,0,0,
329,328,2022-05-18T16:00:00+0000,terra_cefi,terra_cefi,1,0.0002323960027887,0,0,0,0,
330,329,2022-05-18T17:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
331,330,2022-05-18T18:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
332,331,2022-05-18T19:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
333,332,2022-05-18T20:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
334,333,2022-05-18T21:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
335,334,2022-05-18T22:00:00+0000,terra_cefi,terra_cefi,1,0.0002326122354035,0,0,0,0,
336,335,2022-05-18T23:00:00+0000,terra_cefi,terra_cefi,2,0.0004650081376424,0,0,0,0,
337,336,2022-05-19T00:00:00+0000,terra_cefi,terra_cefi,2,0.0004652244708071,0,0,0,0,
338,337,2022-05-19T01:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
339,338,2022-05-19T02:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
340,339,2022-05-19T03:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
341,340,2022-05-19T04:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
342,341,2022-05-19T05:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
343,342,2022-05-19T06:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
344,343,2022-05-19T07:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
345,344,2022-05-19T08:00:00+0000,terra_cefi,terra_cefi,2,0.0004657661853749,0,0,0,0,
346,345,2022-05-19T09:00:00+0000,terra_cefi,terra_cefi,2,0.0004658746797111,0,0,0,0,
347,346,2022-05-19T10:00:00+0000,terra_cefi,terra_cefi,2,0.0004662004662004,0,0,0,0,
348,347,2022-05-19T11:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
349,348,2022-05-19T12:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
350,349,2022-05-19T13:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
351,350,2022-05-19T14:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
352,351,2022-05-19T15:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
353,352,2022-05-19T16:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
354,353,2022-05-19T17:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
355,354,2022-05-19T18:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
356,355,2022-05-19T19:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
357,356,2022-05-19T20:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
358,357,2022-05-19T21:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
359,358,2022-05-19T22:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
360,359,2022-05-19T23:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
361,360,2022-05-20T00:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
362,361,2022-05-20T01:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
363,362,2022-05-20T02:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
364,363,2022-05-20T03:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
365,364,2022-05-20T04:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
366,365,2022-05-20T05:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
367,366,2022-05-20T06:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
368,367,2022-05-20T07:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
369,368,2022-05-20T08:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
370,369,2022-05-20T09:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
371,370,2022-05-20T10:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
372,371,2022-05-20T11:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
373,372,2022-05-20T12:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
374,373,2022-05-20T13:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
375,374,2022-05-20T14:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
376,375,2022-05-20T15:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
377,376,2022-05-20T16:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
378,377,2022-05-20T17:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
379,378,2022-05-20T18:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
380,379,2022-05-20T19:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
381,380,2022-05-20T20:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
382,381,2022-05-20T21:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
383,382,2022-05-20T22:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
384,383,2022-05-20T23:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
385,384,2022-05-21T00:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
386,385,2022-05-21T01:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
387,386,2022-05-21T02:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
388,387,2022-05-21T03:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
389,388,2022-05-21T04:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
390,389,2022-05-21T05:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
391,390,2022-05-21T06:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
392,391,2022-05-21T07:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
393,392,2022-05-21T08:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
394,393,2022-05-21T09:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
395,394,2022-05-21T10:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
396,395,2022-05-21T11:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
397,396,2022-05-21T12:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
398,397,2022-05-21T13:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
399,398,2022-05-21T14:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
400,399,2022-05-21T15:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
401,400,2022-05-21T16:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
402,401,2022-05-21T17:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
403,402,2022-05-21T18:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
404,403,2022-05-21T19:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
405,404,2022-05-21T20:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
406,405,2022-05-21T21:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
407,406,2022-05-21T22:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
408,407,2022-05-21T23:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
409,408,2022-05-22T00:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
410,409,2022-05-22T01:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
411,410,2022-05-22T02:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
412,411,2022-05-22T03:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
413,412,2022-05-22T04:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
414,413,2022-05-22T05:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
415,414,2022-05-22T06:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
416,415,2022-05-22T07:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
417,416,2022-05-22T08:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
418,417,2022-05-22T09:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
419,418,2022-05-22T10:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
420,419,2022-05-22T11:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
421,420,2022-05-22T12:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
422,421,2022-05-22T13:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
423,422,2022-05-22T14:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
424,423,2022-05-22T15:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
425,424,2022-05-22T16:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
426,425,2022-05-22T17:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
427,426,2022-05-22T18:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
428,427,2022-05-22T19:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
429,428,2022-05-22T20:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
430,429,2022-05-22T21:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
431,430,2022-05-22T22:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
432,431,2022-05-22T23:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
433,432,2022-05-23T00:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
434,433,2022-05-23T01:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
435,434,2022-05-23T02:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
436,435,2022-05-23T03:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
437,436,2022-05-23T04:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
438,437,2022-05-23T05:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
439,438,2022-05-23T06:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
440,439,2022-05-23T07:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
441,440,2022-05-23T08:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
442,441,2022-05-23T09:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
443,442,2022-05-23T10:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
444,443,2022-05-23T11:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
445,444,2022-05-23T12:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
446,445,2022-05-23T13:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
447,446,2022-05-23T14:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
448,447,2022-05-23T15:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
449,448,2022-05-23T16:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
450,449,2022-05-23T17:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
451,450,2022-05-23T18:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
452,451,2022-05-23T19:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
453,452,2022-05-23T20:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
454,453,2022-05-23T21:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
455,454,2022-05-23T22:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
456,455,2022-05-23T23:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
457,456,2022-05-24T00:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
458,457,2022-05-24T01:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
459,458,2022-05-24T02:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
460,459,2022-05-24T03:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
461,460,2022-05-24T04:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
462,461,2022-05-24T05:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
463,462,2022-05-24T06:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
464,463,2022-05-24T07:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
465,464,2022-05-24T08:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
466,465,2022-05-24T09:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
467,466,2022-05-24T10:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
468,467,2022-05-24T11:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
469,468,2022-05-24T12:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
470,469,2022-05-24T13:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
471,470,2022-05-24T14:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
472,471,2022-05-24T15:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
473,472,2022-05-24T16:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
474,473,2022-05-24T17:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
475,474,2022-05-24T18:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
476,475,2022-05-24T19:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
477,476,2022-05-24T20:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
478,477,2022-05-24T21:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
479,478,2022-05-24T22:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
480,479,2022-05-24T23:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
481,480,2022-05-25T00:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
482,481,2022-05-25T01:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
483,482,2022-05-25T02:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
484,483,2022-05-25T03:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
485,484,2022-05-25T04:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
486,485,2022-05-25T05:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
487,486,2022-05-25T06:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
488,487,2022-05-25T07:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
489,488,2022-05-25T08:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
490,489,2022-05-25T09:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
491,490,2022-05-25T10:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
492,491,2022-05-25T11:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
493,492,2022-05-25T12:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
494,493,2022-05-25T13:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
495,494,2022-05-25T14:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
496,495,2022-05-25T15:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
497,496,2022-05-25T16:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
498,497,2022-05-25T17:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
499,498,2022-05-25T18:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
500,499,2022-05-25T19:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
501,500,2022-05-25T20:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
502,501,2022-05-25T21:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
503,502,2022-05-25T22:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
504,503,2022-05-25T23:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
505,504,2022-05-26T00:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
506,505,2022-05-26T01:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
507,506,2022-05-26T02:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
508,507,2022-05-26T03:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
509,508,2022-05-26T04:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
510,509,2022-05-26T05:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
511,510,2022-05-26T06:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
512,511,2022-05-26T07:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
513,512,2022-05-26T08:00:00+0000,terra_cefi,terra_cefi,3,0.0007014262333411,0,0,0,0,
514,513,2022-05-26T09:00:00+0000,terra_cefi,terra_cefi,5,0.0011690437222352,0,0,0,0,
515,514,2022-05-26T10:00:00+0000,terra_cefi,terra_cefi,2,0.0004675081813931,3,3,1,1,
516,515,2022-05-26T11:00:00+0000,terra_cefi,terra_cefi,2,0.000467726847521,0,0,0,0,
517,516,2022-05-26T12:00:00+0000,terra_cefi,terra_cefi,3,0.0007015902712815,0,0,0,0,
518,517,2022-05-26T13:00:00+0000,terra_cefi,terra_cefi,12,0.0028083313831032,0,0,0,0,
519,518,2022-05-26T14:00:00+0000,terra_cefi,terra_cefi,0,0.0,2,2,1,1,
520,519,2022-05-26T15:00:00+0000,terra_cefi,terra_cefi,0,0.0,2,2,1,1,
521,520,2022-05-26T16:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
522,521,2022-05-26T17:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
523,522,2022-05-26T18:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
524,523,2022-05-26T19:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
525,524,2022-05-26T20:00:00+0000,terra_cefi,terra_cefi,1,0.0002345765892563,0,0,0,0,
526,525,2022-05-26T21:00:00+0000,terra_cefi,terra_cefi,1,0.0002345765892563,0,0,0,0,
527,526,2022-05-26T22:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
528,527,2022-05-26T23:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
529,528,2022-05-27T00:00:00+0000,terra_cefi,terra_cefi,4,0.000938526513374,0,0,0,0,
530,529,2022-05-27T01:00:00+0000,terra_cefi,terra_cefi,14,0.0032863849765258,0,0,0,0,
531,530,2022-05-27T02:00:00+0000,terra_cefi,terra_cefi,16,0.0037558685446009,0,0,0,0,
532,531,2022-05-27T03:00:00+0000,terra_cefi,terra_cefi,8,0.001880582980724,9,9,1,1,
533,532,2022-05-27T04:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
534,533,2022-05-27T05:00:00+0000,terra_cefi,terra_cefi,6,0.0014134275618374,0,0,0,0,
535,534,2022-05-27T06:00:00+0000,terra_cefi,terra_cefi,6,0.0014134275618374,4,4,1,1,
536,535,2022-05-27T07:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
537,536,2022-05-27T08:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
538,537,2022-05-27T09:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
539,538,2022-05-27T10:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
540,539,2022-05-27T11:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
541,540,2022-05-27T12:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
542,541,2022-05-27T13:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
543,542,2022-05-27T14:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
544,543,2022-05-27T15:00:00+0000,terra_cefi,terra_cefi,1,0.0002356823002592,0,0,0,0,
545,544,2022-05-27T16:00:00+0000,terra_cefi,terra_cefi,1,0.0002356823002592,0,0,0,0,
546,545,2022-05-27T17:00:00+0000,terra_cefi,terra_cefi,2,0.0004713646005185,0,0,0,0,
547,546,2022-05-27T18:00:00+0000,terra_cefi,terra_cefi,8,0.0018859028760018,0,0,0,0,
548,547,2022-05-27T19:00:00+0000,terra_cefi,terra_cefi,8,0.0018867924528301,0,0,0,0,
