contrast_family,contrast,metric,paired_estimate,standard_error,ci_lower,ci_upper,median_paired_difference,q25_paired_difference,q75_paired_difference,expected_direction,expected_direction_flag,support_flag,discordant_positive_count,discordant_negative_count
recovery_path,rapid_full - full_week | confidence_resilient,recovery_probability_168h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - full_week | confidence_resilient,recovery_probability_720h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - full_week | confidence_resilient,maximum_unresolved_tab_dai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,negative,False,False,0,0
recovery_path,rapid_full - full_week | confidence_resilient,cumulative_realised_bad_debt_dai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,negative,False,False,0,0
recovery_path,rapid_full - full_week | confidence_resilient,recovery_probability_48h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - full_week | confidence_resilient,recovery_probability_336h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - full_week | confidence_resilient,minimum_dai_price,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - full_week | confidence_resilient,maximum_negative_peg_deviation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - full_week | confidence_resilient,mean_absolute_peg_deviation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - full_week | confidence_resilient,hours_below_0995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - full_week | confidence_resilient,hours_above_1005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - full_week | confidence_resilient,first_return_time,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - full_week | confidence_resilient,failed_recovery_attempts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - full_week | confidence_resilient,final_dai_price,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - full_week | confidence_resilient,final_peg_band_status,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - full_week | confidence_resilient,peak_liquidatable_vaults,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - full_week | confidence_resilient,peak_share_liquidatable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - full_week | confidence_resilient,cumulative_debt_repaid_dai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - full_week | confidence_resilient,completed_liquidation_count,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - full_week | confidence_resilient,unprofitable_attempt_count,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - full_week | confidence_resilient,capacity_rejected_opportunities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - full_week | confidence_resilient,unresolved_tab_at_horizon_dai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - full_week | confidence_resilient,active_bad_debt_at_horizon_dai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - full_week | confidence_resilient,maximum_active_bad_debt_dai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - full_week | confidence_resilient,keeper_profit_dai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - full_week | confidence_resilient,minimum_confidence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - full_week | confidence_resilient,mean_confidence_loss,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - full_week | confidence_resilient,hours_at_confidence_floor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - full_week | confidence_resilient,hours_recovery_gate_closed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - full_week | confidence_resilient,first_recovery_gate_open,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - full_week | confidence_resilient,recovery_gate_reopenings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - full_week | confidence_resilient,cumulative_panic_contribution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - full_week | confidence_resilient,maximum_panic_contribution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - full_week | confidence_resilient,confidence_at_horizon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,partial_week - persistent_trough | confidence_central,below_peg_burden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,negative,False,False,0,0
recovery_path,partial_week - persistent_trough | confidence_central,restricted_mean_recovery_time,0.0,0.0,0.0,0.0,0.0,0.0,0.0,negative,False,False,0,0
recovery_path,partial_week - persistent_trough | confidence_central,recovery_probability_168h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,partial_week - persistent_trough | confidence_central,recovery_probability_720h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,partial_week - persistent_trough | confidence_central,maximum_unresolved_tab_dai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,negative,False,False,0,0
recovery_path,partial_week - persistent_trough | confidence_central,cumulative_realised_bad_debt_dai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,negative,False,False,0,0
recovery_path,partial_week - persistent_trough | confidence_central,recovery_probability_48h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,partial_week - persistent_trough | confidence_central,recovery_probability_336h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,partial_week - persistent_trough | confidence_central,minimum_dai_price,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,partial_week - persistent_trough | confidence_central,maximum_negative_peg_deviation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,partial_week - persistent_trough | confidence_central,mean_absolute_peg_deviation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,partial_week - persistent_trough | confidence_central,hours_below_0995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,partial_week - persistent_trough | confidence_central,hours_above_1005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,partial_week - persistent_trough | confidence_central,first_return_time,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,partial_week - persistent_trough | confidence_central,failed_recovery_attempts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,partial_week - persistent_trough | confidence_central,final_dai_price,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,partial_week - persistent_trough | confidence_central,final_peg_band_status,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,partial_week - persistent_trough | confidence_central,peak_liquidatable_vaults,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,partial_week - persistent_trough | confidence_central,peak_share_liquidatable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,partial_week - persistent_trough | confidence_central,cumulative_debt_repaid_dai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,partial_week - persistent_trough | confidence_central,completed_liquidation_count,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,partial_week - persistent_trough | confidence_central,unprofitable_attempt_count,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,partial_week - persistent_trough | confidence_central,capacity_rejected_opportunities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,partial_week - persistent_trough | confidence_central,unresolved_tab_at_horizon_dai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,partial_week - persistent_trough | confidence_central,active_bad_debt_at_horizon_dai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,partial_week - persistent_trough | confidence_central,maximum_active_bad_debt_dai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,partial_week - persistent_trough | confidence_central,keeper_profit_dai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,partial_week - persistent_trough | confidence_central,minimum_confidence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,partial_week - persistent_trough | confidence_central,mean_confidence_loss,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,partial_week - persistent_trough | confidence_central,hours_at_confidence_floor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,partial_week - persistent_trough | confidence_central,hours_recovery_gate_closed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,partial_week - persistent_trough | confidence_central,first_recovery_gate_open,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,partial_week - persistent_trough | confidence_central,recovery_gate_reopenings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,partial_week - persistent_trough | confidence_central,cumulative_panic_contribution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,partial_week - persistent_trough | confidence_central,maximum_panic_contribution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,partial_week - persistent_trough | confidence_central,confidence_at_horizon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,full_week - persistent_trough | confidence_central,below_peg_burden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,negative,False,False,0,0
recovery_path,full_week - persistent_trough | confidence_central,restricted_mean_recovery_time,0.0,0.0,0.0,0.0,0.0,0.0,0.0,negative,False,False,0,0
recovery_path,full_week - persistent_trough | confidence_central,recovery_probability_168h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,full_week - persistent_trough | confidence_central,recovery_probability_720h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,full_week - persistent_trough | confidence_central,maximum_unresolved_tab_dai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,negative,False,False,0,0
recovery_path,full_week - persistent_trough | confidence_central,cumulative_realised_bad_debt_dai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,negative,False,False,0,0
recovery_path,full_week - persistent_trough | confidence_central,recovery_probability_48h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,full_week - persistent_trough | confidence_central,recovery_probability_336h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,full_week - persistent_trough | confidence_central,minimum_dai_price,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,full_week - persistent_trough | confidence_central,maximum_negative_peg_deviation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,full_week - persistent_trough | confidence_central,mean_absolute_peg_deviation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,full_week - persistent_trough | confidence_central,hours_below_0995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,full_week - persistent_trough | confidence_central,hours_above_1005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,full_week - persistent_trough | confidence_central,first_return_time,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,full_week - persistent_trough | confidence_central,failed_recovery_attempts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,full_week - persistent_trough | confidence_central,final_dai_price,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,full_week - persistent_trough | confidence_central,final_peg_band_status,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,full_week - persistent_trough | confidence_central,peak_liquidatable_vaults,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,full_week - persistent_trough | confidence_central,peak_share_liquidatable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,full_week - persistent_trough | confidence_central,cumulative_debt_repaid_dai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,full_week - persistent_trough | confidence_central,completed_liquidation_count,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,full_week - persistent_trough | confidence_central,unprofitable_attempt_count,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,full_week - persistent_trough | confidence_central,capacity_rejected_opportunities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,full_week - persistent_trough | confidence_central,unresolved_tab_at_horizon_dai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,full_week - persistent_trough | confidence_central,active_bad_debt_at_horizon_dai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,full_week - persistent_trough | confidence_central,maximum_active_bad_debt_dai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,full_week - persistent_trough | confidence_central,keeper_profit_dai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,full_week - persistent_trough | confidence_central,minimum_confidence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,full_week - persistent_trough | confidence_central,mean_confidence_loss,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,full_week - persistent_trough | confidence_central,hours_at_confidence_floor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,full_week - persistent_trough | confidence_central,hours_recovery_gate_closed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,full_week - persistent_trough | confidence_central,first_recovery_gate_open,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,full_week - persistent_trough | confidence_central,recovery_gate_reopenings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,full_week - persistent_trough | confidence_central,cumulative_panic_contribution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,full_week - persistent_trough | confidence_central,maximum_panic_contribution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,full_week - persistent_trough | confidence_central,confidence_at_horizon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - persistent_trough | confidence_central,below_peg_burden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,negative,False,False,0,0
recovery_path,rapid_full - persistent_trough | confidence_central,restricted_mean_recovery_time,0.0,0.0,0.0,0.0,0.0,0.0,0.0,negative,False,False,0,0
recovery_path,rapid_full - persistent_trough | confidence_central,recovery_probability_168h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - persistent_trough | confidence_central,recovery_probability_720h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - persistent_trough | confidence_central,maximum_unresolved_tab_dai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,negative,False,False,0,0
recovery_path,rapid_full - persistent_trough | confidence_central,cumulative_realised_bad_debt_dai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,negative,False,False,0,0
recovery_path,rapid_full - persistent_trough | confidence_central,recovery_probability_48h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - persistent_trough | confidence_central,recovery_probability_336h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - persistent_trough | confidence_central,minimum_dai_price,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - persistent_trough | confidence_central,maximum_negative_peg_deviation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - persistent_trough | confidence_central,mean_absolute_peg_deviation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - persistent_trough | confidence_central,hours_below_0995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - persistent_trough | confidence_central,hours_above_1005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - persistent_trough | confidence_central,first_return_time,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - persistent_trough | confidence_central,failed_recovery_attempts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - persistent_trough | confidence_central,final_dai_price,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - persistent_trough | confidence_central,final_peg_band_status,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - persistent_trough | confidence_central,peak_liquidatable_vaults,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - persistent_trough | confidence_central,peak_share_liquidatable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - persistent_trough | confidence_central,cumulative_debt_repaid_dai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - persistent_trough | confidence_central,completed_liquidation_count,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - persistent_trough | confidence_central,unprofitable_attempt_count,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - persistent_trough | confidence_central,capacity_rejected_opportunities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - persistent_trough | confidence_central,unresolved_tab_at_horizon_dai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - persistent_trough | confidence_central,active_bad_debt_at_horizon_dai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - persistent_trough | confidence_central,maximum_active_bad_debt_dai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - persistent_trough | confidence_central,keeper_profit_dai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - persistent_trough | confidence_central,minimum_confidence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - persistent_trough | confidence_central,mean_confidence_loss,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - persistent_trough | confidence_central,hours_at_confidence_floor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - persistent_trough | confidence_central,hours_recovery_gate_closed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - persistent_trough | confidence_central,first_recovery_gate_open,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - persistent_trough | confidence_central,recovery_gate_reopenings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - persistent_trough | confidence_central,cumulative_panic_contribution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - persistent_trough | confidence_central,maximum_panic_contribution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - persistent_trough | confidence_central,confidence_at_horizon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,full_week - partial_week | confidence_central,below_peg_burden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,negative,False,False,0,0
recovery_path,full_week - partial_week | confidence_central,restricted_mean_recovery_time,0.0,0.0,0.0,0.0,0.0,0.0,0.0,negative,False,False,0,0
recovery_path,full_week - partial_week | confidence_central,recovery_probability_168h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,full_week - partial_week | confidence_central,recovery_probability_720h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,full_week - partial_week | confidence_central,maximum_unresolved_tab_dai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,negative,False,False,0,0
recovery_path,full_week - partial_week | confidence_central,cumulative_realised_bad_debt_dai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,negative,False,False,0,0
recovery_path,full_week - partial_week | confidence_central,recovery_probability_48h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,full_week - partial_week | confidence_central,recovery_probability_336h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,full_week - partial_week | confidence_central,minimum_dai_price,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,full_week - partial_week | confidence_central,maximum_negative_peg_deviation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,full_week - partial_week | confidence_central,mean_absolute_peg_deviation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,full_week - partial_week | confidence_central,hours_below_0995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,full_week - partial_week | confidence_central,hours_above_1005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,full_week - partial_week | confidence_central,first_return_time,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,full_week - partial_week | confidence_central,failed_recovery_attempts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,full_week - partial_week | confidence_central,final_dai_price,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,full_week - partial_week | confidence_central,final_peg_band_status,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,full_week - partial_week | confidence_central,peak_liquidatable_vaults,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,full_week - partial_week | confidence_central,peak_share_liquidatable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,full_week - partial_week | confidence_central,cumulative_debt_repaid_dai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,full_week - partial_week | confidence_central,completed_liquidation_count,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,full_week - partial_week | confidence_central,unprofitable_attempt_count,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,full_week - partial_week | confidence_central,capacity_rejected_opportunities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,full_week - partial_week | confidence_central,unresolved_tab_at_horizon_dai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,full_week - partial_week | confidence_central,active_bad_debt_at_horizon_dai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,full_week - partial_week | confidence_central,maximum_active_bad_debt_dai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,full_week - partial_week | confidence_central,keeper_profit_dai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,full_week - partial_week | confidence_central,minimum_confidence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,full_week - partial_week | confidence_central,mean_confidence_loss,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,full_week - partial_week | confidence_central,hours_at_confidence_floor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,full_week - partial_week | confidence_central,hours_recovery_gate_closed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,full_week - partial_week | confidence_central,first_recovery_gate_open,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,full_week - partial_week | confidence_central,recovery_gate_reopenings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,full_week - partial_week | confidence_central,cumulative_panic_contribution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,full_week - partial_week | confidence_central,maximum_panic_contribution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,full_week - partial_week | confidence_central,confidence_at_horizon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - full_week | confidence_central,below_peg_burden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,negative,False,False,0,0
recovery_path,rapid_full - full_week | confidence_central,restricted_mean_recovery_time,0.0,0.0,0.0,0.0,0.0,0.0,0.0,negative,False,False,0,0
recovery_path,rapid_full - full_week | confidence_central,recovery_probability_168h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - full_week | confidence_central,recovery_probability_720h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - full_week | confidence_central,maximum_unresolved_tab_dai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,negative,False,False,0,0
recovery_path,rapid_full - full_week | confidence_central,cumulative_realised_bad_debt_dai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,negative,False,False,0,0
recovery_path,rapid_full - full_week | confidence_central,recovery_probability_48h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - full_week | confidence_central,recovery_probability_336h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - full_week | confidence_central,minimum_dai_price,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - full_week | confidence_central,maximum_negative_peg_deviation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
