pool_row_id,source_window,regime_label,state_label,timestamp_utc,ilk,collateral_family,debt_dai,collateral_ratio,liquidation_ratio,absolute_buffer,relative_buffer
tranche_b_pool_001341,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,11006.57297116302,2.562316633332599,1.7,0.8623166333325989,0.5072450784309406
tranche_b_pool_001342,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,11034.920784978189,2.5557342503438503,1.7,0.8557342503438503,0.5033730884375591
tranche_b_pool_001343,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,11070.10461655164,3.495889011335146,1.7,1.7958890113351462,1.05640530078538
tranche_b_pool_001344,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,11070.316337521668,5.519719187507854,1.7,3.8197191875078538,2.2468936397105024
tranche_b_pool_001345,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,11420.350305369157,3.8904949651244576,1.7,2.190494965124458,1.2885264500732103
tranche_b_pool_001346,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,11721.405070828427,3.825510827113925,1.7,2.125510827113925,1.2503004865376028
tranche_b_pool_001347,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,11844.885093489533,3.5742439272109765,1.7,1.8742439272109765,1.1024964277711629
tranche_b_pool_001348,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,11928.188952528546,3.9608557931463566,1.7,2.260855793146357,1.3299151724390335
tranche_b_pool_001349,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,12013.155686395128,3.3257950527726057,1.7,1.6257950527726057,0.9563500310427093
tranche_b_pool_001350,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,12025.122734339397,2.3452837549395134,1.7,0.6452837549395134,0.3795786793761844
tranche_b_pool_001351,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,12033.848999030848,6.71528605503109,1.7,5.01528605503109,2.950168267665347
tranche_b_pool_001352,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,12218.701478121351,7.039789899443988,1.7,5.339789899443987,3.1410528820258747
tranche_b_pool_001353,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,12572.710122349765,8.723314803732677,1.7,7.023314803732677,4.131361649254516
tranche_b_pool_001354,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,13208.344091097591,4.5238633074025,1.7,2.8238633074025,1.6610960631779412
tranche_b_pool_001355,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,13331.143552298749,2.6733833008558996,1.7,0.9733833008558996,0.5725784122681763
tranche_b_pool_001356,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,13536.036461979967,2.864811792131341,1.7,1.164811792131341,0.685183407136083
tranche_b_pool_001357,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,14001.148788083685,4.476192224074718,1.7,2.776192224074718,1.6330542494557165
tranche_b_pool_001358,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,14029.467126431577,5.02555170945636,1.7,3.3255517094563602,1.9562068879155063
tranche_b_pool_001359,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,14071.784259226048,3.061934764130364,1.7,1.3619347641303639,0.801138096547273
tranche_b_pool_001360,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,14495.822277257976,2.3995097921812767,1.7,0.6995097921812767,0.4114763483419275
tranche_b_pool_001361,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,14606.196393091876,4.451674161665118,1.7,2.751674161665118,1.6186318598030107
tranche_b_pool_001362,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,14796.006307145366,4.235726319139749,1.7,2.5357263191397488,1.4916037171410288
tranche_b_pool_001363,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,14838.958677783135,4.223465722508245,1.7,2.523465722508245,1.4843916014754384
tranche_b_pool_001364,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,15002.47985574188,1.984280007010964,1.7,0.2842800070109641,0.16722353353586117
tranche_b_pool_001365,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,15003.757524084354,5.221344822516224,1.7,3.521344822516224,2.071379307362485
tranche_b_pool_001366,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,15007.076781895885,3.393123479235,1.7,1.6931234792349998,0.995954987785294
tranche_b_pool_001367,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,15044.44943205134,3.23889223309534,1.7,1.5388922330953398,0.9052307253501999
tranche_b_pool_001368,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,15078.42203969902,4.3542250852172515,1.7,2.6542250852172513,1.561308873657207
tranche_b_pool_001369,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,15085.717268916052,4.465960725125947,1.7,2.7659607251259466,1.6270357206623216
tranche_b_pool_001370,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,15088.071631427829,3.1174058448552557,1.7,1.4174058448552558,0.8337681440325033
tranche_b_pool_001371,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,15105.252945174874,5.1862614913503355,1.7,3.4862614913503354,2.0507420537354917
tranche_b_pool_001372,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,15522.824819409092,3.2601994807922567,1.7,1.5601994807922568,0.9177644004660335
tranche_b_pool_001373,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,16047.554645762417,3.905382141813284,1.7,2.205382141813284,1.2972836128313436
tranche_b_pool_001374,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,16132.991619498369,3.7390237970760785,1.7,2.0390237970760783,1.1994257629859284
tranche_b_pool_001375,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,16516.477762267936,4.743129424703053,1.7,3.0431294247030527,1.7900761321782666
tranche_b_pool_001376,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,16739.017212628165,2.6797735367843343,1.7,0.9797735367843343,0.5763373745790201
tranche_b_pool_001377,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,17003.9977168596,2.2114270200540096,1.7,0.5114270200540096,0.3008394235611822
tranche_b_pool_001378,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,17048.58780729174,4.135580805692565,1.7,2.435580805692565,1.432694591583862
tranche_b_pool_001379,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,17090.824902820885,4.996269834966993,1.7,3.296269834966993,1.9389822558629373
tranche_b_pool_001380,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,17386.686536343677,11.5797374135942,1.7,9.879737413594201,5.811610243290707
tranche_b_pool_001381,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,17478.435779315147,2.901550384207436,1.7,1.201550384207436,0.706794343651433
tranche_b_pool_001382,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,17713.54028894454,3.6248649511338584,1.7,1.9248649511338585,1.1322735006669755
tranche_b_pool_001383,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,17721.55392066123,3.903384339282909,1.7,2.203384339282909,1.2961084348722993
tranche_b_pool_001384,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,17790.177665180247,3.522833470966259,1.7,1.8228334709662593,1.0722549829213288
tranche_b_pool_001385,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,17848.499572431123,5.712535615035912,1.7,4.012535615035912,2.3603150676681834
tranche_b_pool_001386,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,18018.392195391632,3.0434377036532685,1.7,1.3434377036532685,0.7902574727372169
tranche_b_pool_001387,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,18021.141951443264,2.173552371923708,1.7,0.47355237192370825,0.278560218778652
tranche_b_pool_001388,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,18169.092779934017,3.708067411474687,1.7,2.008067411474687,1.1812161243968746
tranche_b_pool_001389,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,18222.65907225295,4.278281971049223,1.7,2.578281971049223,1.5166364535583665
tranche_b_pool_001390,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,18234.28697983708,2.2959375769921513,1.7,0.5959375769921513,0.35055151587773614
tranche_b_pool_001391,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,18534.879290384375,3.4911836706827972,1.7,1.7911836706827973,1.053637453342822
tranche_b_pool_001392,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,18692.11797771417,2.5062539982104024,1.7,0.8062539982104024,0.474267057770825
tranche_b_pool_001393,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,19185.937980927745,4.660550779285359,1.7,2.9605507792853585,1.7415004584031522
tranche_b_pool_001394,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,19398.289897421757,4.563493228086005,1.7,2.8634932280860053,1.684407781227062
tranche_b_pool_001395,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,19404.73315560996,2.6645180887247695,1.7,0.9645180887247695,0.5673635816028055
tranche_b_pool_001396,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,19525.62510387241,4.309052120093896,1.7,2.609052120093896,1.5347365412317036
tranche_b_pool_001397,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,20001.5049732557,4.700033828739344,1.7,3.000033828739344,1.764725781611379
tranche_b_pool_001398,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,20003.985002320213,2.9763190514170548,1.7,1.2763190514170548,0.7507759125982676
tranche_b_pool_001399,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,20005.00205916057,3.0544879385313117,1.7,1.3544879385313118,0.7967576109007717
tranche_b_pool_001400,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,20005.757795225418,7.831724493371933,1.7,6.131724493371933,3.60689676080702
tranche_b_pool_001401,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,20024.418445894345,9.70228842641708,1.7,8.002288426417081,4.707228486127694
tranche_b_pool_001402,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,20028.614663629905,5.867090134465798,1.7,4.167090134465798,2.451229490862234
tranche_b_pool_001403,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,20033.477918275385,32.84772882095002,1.7,31.147728820950018,18.322193424088248
tranche_b_pool_001404,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,20056.528260912022,2.7341648291912835,1.7,1.0341648291912835,0.6083322524654609
tranche_b_pool_001405,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,20411.28159781675,6.140901347423173,1.7,4.440901347423173,2.6122949102489255
tranche_b_pool_001406,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,20556.37947027029,3.0599523306830294,1.7,1.3599523306830295,0.7999719592253114
tranche_b_pool_001407,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,21638.826839995585,8.292054754757984,1.7,6.592054754757984,3.877679267504697
tranche_b_pool_001408,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,21874.25738360914,2.7218405920047366,1.7,1.0218405920047366,0.6010827011792568
tranche_b_pool_001409,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,21964.33388266732,2.742778365758061,1.7,1.0427783657580612,0.6133990386812125
tranche_b_pool_001410,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,22018.769463161607,3.842493339219128,1.7,2.1424933392191283,1.2602901995406635
tranche_b_pool_001411,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,22528.68003749788,4.590083610219579,1.7,2.8900836102195786,1.7000491824821053
tranche_b_pool_001412,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,22730.124383551058,4.756195376486123,1.7,3.056195376486123,1.7977619861683078
tranche_b_pool_001413,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,23173.36594849204,9.093803638700422,1.7,7.393803638700422,4.349296258059072
tranche_b_pool_001414,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,23794.8654951526,2.367407460867069,1.7,0.667407460867069,0.3925926240394524
tranche_b_pool_001415,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,23830.248782184517,3.3531579225365937,1.7,1.6531579225365938,0.9724458367862316
tranche_b_pool_001416,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,24154.30809292073,2.594644114508978,1.7,0.8946441145089781,0.5262612438288106
tranche_b_pool_001417,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,24738.356381038004,2.657375393859682,1.7,0.9573753938596818,0.5631619963880481
tranche_b_pool_001418,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,25041.16389412114,5.005504823843007,1.7,3.305504823843007,1.9444146022605926
tranche_b_pool_001419,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,25106.87222710093,3.494683283246948,1.7,1.794683283246948,1.0556960489687928
tranche_b_pool_001420,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,25168.48937259468,2.3120524972307286,1.7,0.6120524972307286,0.36003088072395806
tranche_b_pool_001421,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,25177.50382951313,4.791709296663808,1.7,3.091709296663808,1.818652527449299
tranche_b_pool_001422,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,26956.52316133172,3.7610443233083672,1.7,2.0610443233083675,1.2123790137108044
tranche_b_pool_001423,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,26963.011830415337,3.4865448485972026,1.7,1.7865448485972026,1.0509087344689427
tranche_b_pool_001424,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,27542.257850979957,3.49330464941265,1.7,1.79330464941265,1.0548850878897942
tranche_b_pool_001425,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,28090.288314561,4.183285204626654,1.7,2.483285204626654,1.4607560027215611
tranche_b_pool_001426,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,29155.140591145497,5.1603069789272045,1.7,3.4603069789272043,2.035474693486591
tranche_b_pool_001427,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,29991.256318074436,2.6643294516423364,1.7,0.9643294516423364,0.567252618613139
tranche_b_pool_001428,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,30073.307269831956,4.0376895029813555,1.7,2.3376895029813554,1.375111472341974
tranche_b_pool_001429,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,30078.690498196465,2.9691240217174664,1.7,1.2691240217174664,0.746543542186745
tranche_b_pool_001430,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,30121.191987534832,3.5631230871523374,1.7,1.8631230871523374,1.0959547571484336
tranche_b_pool_001431,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,30125.702063079032,8.321377301296712,1.7,6.621377301296712,3.894927824292184
tranche_b_pool_001432,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,30427.72075574582,2.984689117115995,1.7,1.284689117115995,0.7556994806564676
tranche_b_pool_001433,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,30502.39349513738,2.568316210305117,1.7,0.8683162103051172,0.5107742413559513
tranche_b_pool_001434,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,31230.32893409931,3.523592837663625,1.7,1.823592837663625,1.072701669213897
tranche_b_pool_001435,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,31344.75343521516,3.2007727397704047,1.7,1.5007727397704047,0.882807493982591
tranche_b_pool_001436,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,32852.969536344266,4.769114802849203,1.7,3.069114802849203,1.8053616487348254
tranche_b_pool_001437,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,34210.13906480015,3.856388170807691,1.7,2.1563881708076913,1.268463629886877
tranche_b_pool_001438,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,34569.42372488925,3.444560843159234,1.7,1.744560843159234,1.0262122606819024
tranche_b_pool_001439,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,35037.72562438458,5.276652666195446,1.7,3.5766526661954456,2.103913333056145
tranche_b_pool_001440,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,35086.840837603944,3.312808354788813,1.7,1.612808354788813,0.9487107969345958
tranche_b_pool_001441,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,35118.16325866558,3.3015078497323516,1.7,1.6015078497323516,0.9420634410190303
tranche_b_pool_001442,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,35749.05417332849,8.765523282024521,1.7,7.065523282024521,4.156190165896777
tranche_b_pool_001443,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,36034.147474630714,2.687117339689257,1.7,0.987117339689257,0.5806572586407395
tranche_b_pool_001444,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,36860.3678960104,2.975437159030748,1.7,1.275437159030748,0.7502571523710282
tranche_b_pool_001445,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,37269.59629135147,5.25493964666621,1.7,3.5549396466662095,2.0911409686271822
tranche_b_pool_001446,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,37967.709253336405,3.6727216866372574,1.7,1.9727216866372574,1.1604245215513278
tranche_b_pool_001447,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,40001.12440655426,3.3242647698113985,1.7,1.6242647698113986,0.9554498645949403
tranche_b_pool_001448,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,40001.66340436762,4.700192042000719,1.7,3.0001920420007187,1.7648188482357172
tranche_b_pool_001449,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,40110.287172594915,5.859329153857954,1.7,4.1593291538579535,2.4466642081517374
tranche_b_pool_001450,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,41066.949138750475,4.196745686765439,1.7,2.496745686765439,1.4686739333914347
tranche_b_pool_001451,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,41638.14299076995,5.966055677124388,1.7,4.266055677124387,2.509444515955522
tranche_b_pool_001452,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,42092.72196183731,4.09447366751247,1.7,2.39447366751247,1.4085139220661587
tranche_b_pool_001453,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,42577.91300831247,4.526193838161494,1.7,2.826193838161494,1.6624669636244085
tranche_b_pool_001454,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,42613.3963585188,4.205670999979093,1.7,2.5056709999790927,1.4739241176347604
tranche_b_pool_001455,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,42931.45753914197,5.47457444373258,1.7,3.77457444373258,2.220337908077988
tranche_b_pool_001456,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,43716.92834207672,1.9375590245745884,1.7,0.23755902457458844,0.13974060269093447
tranche_b_pool_001457,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,44255.82622373882,4.5316037181809925,1.7,2.8316037181809923,1.6656492459888192
tranche_b_pool_001458,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,44562.866439135985,4.254494155002757,1.7,2.5544941550027565,1.5026436205898568
tranche_b_pool_001459,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,44815.2279451695,5.390749127736884,1.7,3.6907491277368836,2.171028898668755
tranche_b_pool_001460,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,45037.83184462752,3.1309594450830796,1.7,1.4309594450830796,0.8417408500488703
tranche_b_pool_001461,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,45040.97581262905,3.1307408966140065,1.7,1.4307408966140065,0.8416122921258862
tranche_b_pool_001462,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,45323.764037534485,3.8025866855175265,1.7,2.102586685517527,1.2368156973632511
tranche_b_pool_001463,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,45476.574511901745,3.2385642479467927,1.7,1.5385642479467927,0.9050377929098781
tranche_b_pool_001464,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,45738.99350111009,4.3504033561320945,1.7,2.6504033561320943,1.5590607977247615
tranche_b_pool_001465,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,45766.14972543407,6.504615531769205,1.7,4.804615531769205,2.8262444304524736
tranche_b_pool_001466,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,46540.97051522594,3.3664872390676814,1.7,1.6664872390676815,0.9802866112162834
tranche_b_pool_001467,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,46997.233684909384,4.359649662829484,1.7,2.6596496628294837,1.5644998016644025
tranche_b_pool_001468,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,47347.98696300386,5.814714704641331,1.7,4.11471470464133,2.4204204144949
tranche_b_pool_001469,usdc_svb_2023-03-06_2023-03-20,moderate_stress,opening,2023-03-06T00:00:00+00:00,ETH-C,ETH,50027.22803849658,3.4450747807582527,1.7,1.7450747807582527,1.026514576916619
