cell_order,cell_identifier,anchor,portfolio,shock,capacity,metric_order,metric,operationality,direction_multiplier,count,mean,standard_error,ci95_lower,ci95_upper,median,p05,p25,p75,p90,p95,positive_share
1,joint_crypto_high_correlation__empirical_crypto__shared_keeper_capacity_low,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,14,11,capacity_binding_hours,operational,1,128,0.1484375,0.04846289339454733,0.05345022894668723,0.24342477105331278,0.0,0.0,0.0,0.0,0.0,1.0,0.0859375
1,joint_crypto_high_correlation__empirical_crypto__shared_keeper_capacity_low,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,14,12,mean_capacity_utilisation,operational,1,128,0.0022236173115079364,0.0004215372674813357,0.0013974042672445185,0.003049830355771354,0.0002976190476190476,0.0,0.0,0.0021329365079365077,0.0056448412698412685,0.010510912698412695,0.609375
1,joint_crypto_high_correlation__empirical_crypto__shared_keeper_capacity_low,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,14,13,maximum_capacity_utilisation,operational,1,128,0.2767857142857143,0.030127581040001704,0.21773565544731097,0.3358357731241176,0.10714285714285714,0.0,0.0,0.5,0.9285714285714286,1.0,0.609375
1,joint_crypto_high_correlation__empirical_crypto__shared_keeper_capacity_low,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,14,14,mean_positive_demand_utilisation,operational,1,128,0.11058031064734225,0.0100502147158545,0.09088188980426742,0.13027873149041708,0.07589285714285714,0.0,0.0,0.18685919343814078,0.27519257703081235,0.3214285714285714,0.609375
1,joint_crypto_high_correlation__empirical_crypto__shared_keeper_capacity_low,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,14,15,positive_demand_binding_share,operational,1,128,0.00671816828574762,0.0023989842458312493,0.002016159163918372,0.011420177407576868,0.0,0.0,0.0,0.0,0.0,0.055921052631578906,0.0859375
1,joint_crypto_high_correlation__empirical_crypto__shared_keeper_capacity_low,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,14,16,all_hour_binding_share,operational,1,128,0.00020616319444444444,6.730957415909352e-05,7.423642909262115e-05,0.0003380899597962677,0.0,0.0,0.0,0.0,0.0,0.001388888888888889,0.0859375
1,joint_crypto_high_correlation__empirical_crypto__shared_keeper_capacity_low,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,14,17,unused_capacity_positive_demand_hours,operational,1,128,87.2890625,16.63933264257685,54.67597052054938,119.90215447945062,21.0,0.0,0.0,81.0,217.7,465.6999999999995,0.609375
1,joint_crypto_high_correlation__empirical_crypto__shared_keeper_capacity_low,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,14,18,realised_bad_debt_share,degenerate,1,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,joint_crypto_high_correlation__empirical_crypto__shared_keeper_capacity_low,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,14,19,positive_realised_bad_debt,degenerate,1,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,joint_crypto_high_correlation__empirical_crypto__shared_keeper_capacity_low,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,14,20,terminal_active_bad_debt_share,degenerate,1,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,joint_crypto_high_correlation__empirical_crypto__shared_keeper_capacity_low,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,14,21,below_peg_burden,operational,1,128,0.2688337859114277,0.004934193136561869,0.2591627673637664,0.278504804459089,0.26650323103623713,0.1900451269076732,0.2226058511364797,0.31184460204973624,0.3377690099405003,0.3553926706816668,1.0
1,joint_crypto_high_correlation__empirical_crypto__shared_keeper_capacity_low,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,14,22,mean_absolute_peg_deviation,operational,1,128,0.0006132159093165351,6.436918107237603e-06,0.0006005995498263494,0.0006258322688067208,0.000612679957992445,0.0005029312774314378,0.0005676938454709701,0.0006513100560725055,0.0006966279071832178,0.0007508856367405178,1.0
1,joint_crypto_high_correlation__empirical_crypto__shared_keeper_capacity_low,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,14,23,minimum_dai_price,operational,-1,128,0.9958593656378814,8.488008479530874e-05,0.9956930006716825,0.9960257306040802,0.9960000424458897,0.994226860466237,0.9951182836280985,0.9966725003525806,0.9970619888627118,0.9972530119665657,1.0
1,joint_crypto_high_correlation__empirical_crypto__shared_keeper_capacity_low,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,14,24,restricted_mean_recovery_time,operational,1,128,81.640625,15.653355115593492,50.960048973436756,112.32120102656324,0.0,0.0,0.0,0.0,393.0,504.9,0.2265625
1,joint_crypto_high_correlation__empirical_crypto__shared_keeper_capacity_low,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,14,25,recovery_probability_720h,degenerate,-1,128,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,joint_crypto_high_correlation__empirical_crypto__shared_keeper_capacity_central,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,26,1,backlog_area_share,operational,1,128,0.0800841706238441,0.024460922940329706,0.03214076166079787,0.12802757958689032,0.0015928360982385213,0.0,0.0,0.051494749905483236,0.150779363612574,0.39759555604097585,0.578125
2,joint_crypto_high_correlation__empirical_crypto__shared_keeper_capacity_central,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,26,2,maximum_unresolved_tab_share,operational,1,128,0.019650537728726002,0.004719391473603785,0.010400530440462583,0.028900545016989423,0.0005254152881411864,0.0,0.0,0.01001691382169439,0.041561028286092754,0.1442745126636078,0.578125
2,joint_crypto_high_correlation__empirical_crypto__shared_keeper_capacity_central,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,26,3,terminal_unresolved_tab_share,operational,1,128,2.3901769594792686e-06,1.3571013443939426e-06,-2.697416755328589e-07,5.050095594491396e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.046875
2,joint_crypto_high_correlation__empirical_crypto__shared_keeper_capacity_central,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,26,4,liquidation_completion_ratio,operational,-1,78,0.8951171453236111,0.026154047908280513,0.8438552114233813,0.9463790792238409,0.9969597882230827,0.29389600400429006,0.9534096575595226,1.0,1.0,1.0,1.0
2,joint_crypto_high_correlation__empirical_crypto__shared_keeper_capacity_central,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,26,5,capacity_rejected_opportunity_count,operational,1,128,0.140625,0.0977945624857111,-0.05105234247199375,0.33230234247199375,0.0,0.0,0.0,0.0,0.0,0.0,0.0234375
2,joint_crypto_high_correlation__empirical_crypto__shared_keeper_capacity_central,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,26,6,capacity_rejection_share,operational,1,78,0.001096769362614433,0.0007465691376451577,-0.000366506147170076,0.002560044872398942,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464
2,joint_crypto_high_correlation__empirical_crypto__shared_keeper_capacity_central,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,26,7,successful_closure_count,operational,-1,128,13.609375,2.2038473644029044,9.289834165770309,17.92891583422969,2.5,0.0,0.0,16.5,40.0,61.949999999999974,0.609375
2,joint_crypto_high_correlation__empirical_crypto__shared_keeper_capacity_central,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,26,8,liquidated_debt_share,operational,-1,128,0.04021617573786461,0.008295142362876635,0.023957696706626404,0.056474654769102815,0.0010437268289849688,0.0,0.0,0.02130552886909384,0.13322167062729878,0.2489591169503919,0.609375
2,joint_crypto_high_correlation__empirical_crypto__shared_keeper_capacity_central,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,26,9,debt_weighted_liquidated_vault_share,operational,-1,128,0.04021617573786461,0.008295142362876635,0.023957696706626404,0.056474654769102815,0.0010437268289849688,0.0,0.0,0.02130552886909384,0.13322167062729878,0.248959116950392,0.609375
2,joint_crypto_high_correlation__empirical_crypto__shared_keeper_capacity_central,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,26,10,hours_with_positive_unresolved_backlog,operational,1,128,20.2734375,4.085902684055458,12.2650682392513,28.2818067607487,3.0,0.0,0.0,19.25,52.89999999999999,109.3999999999997,0.578125
2,joint_crypto_high_correlation__empirical_crypto__shared_keeper_capacity_central,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,26,11,capacity_binding_hours,operational,1,128,0.0234375,0.013424675715302162,-0.002874864401992236,0.049749864401992236,0.0,0.0,0.0,0.0,0.0,0.0,0.0234375
2,joint_crypto_high_correlation__empirical_crypto__shared_keeper_capacity_central,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,26,12,mean_capacity_utilisation,operational,1,128,0.0012236244658119658,0.00023451289502186682,0.0007639791915691068,0.0016832697400548248,0.00016025641025641026,0.0,0.0,0.0011485042735042738,0.0030395299145299136,0.005750534188034188,0.609375
2,joint_crypto_high_correlation__empirical_crypto__shared_keeper_capacity_central,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,26,13,maximum_capacity_utilisation,operational,1,128,0.17097355769230768,0.021287162985882135,0.1292507182399787,0.21269639714463667,0.057692307692307696,0.0,0.0,0.2692307692307692,0.5,0.7038461538461531,0.609375
2,joint_crypto_high_correlation__empirical_crypto__shared_keeper_capacity_central,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,26,14,mean_positive_demand_utilisation,operational,1,128,0.061053222871372444,0.005757413725406775,0.04976869196957517,0.07233775377316973,0.040865384615384616,0.0,0.0,0.10669191919191919,0.14903846153846154,0.18124999999999988,0.609375
2,joint_crypto_high_correlation__empirical_crypto__shared_keeper_capacity_central,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,26,15,positive_demand_binding_share,operational,1,128,0.00042474376114081996,0.0002449554167062995,-5.536885560352702e-05,0.000904856377885167,0.0,0.0,0.0,0.0,0.0,0.0,0.0234375
2,joint_crypto_high_correlation__empirical_crypto__shared_keeper_capacity_central,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,26,16,all_hour_binding_share,operational,1,128,3.255208333333333e-05,1.8645382937919667e-05,-3.992867224989213e-06,6.909703389165587e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0234375
2,joint_crypto_high_correlation__empirical_crypto__shared_keeper_capacity_central,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,26,17,unused_capacity_positive_demand_hours,operational,1,128,180.421875,34.14818803731993,113.49142644685293,247.35232355314707,45.0,0.0,0.0,177.0,440.8999999999999,1023.6499999999982,0.609375
2,joint_crypto_high_correlation__empirical_crypto__shared_keeper_capacity_central,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,26,18,realised_bad_debt_share,degenerate,1,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,joint_crypto_high_correlation__empirical_crypto__shared_keeper_capacity_central,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,26,19,positive_realised_bad_debt,degenerate,1,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,joint_crypto_high_correlation__empirical_crypto__shared_keeper_capacity_central,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,26,20,terminal_active_bad_debt_share,degenerate,1,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,joint_crypto_high_correlation__empirical_crypto__shared_keeper_capacity_central,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,26,21,below_peg_burden,operational,1,128,0.2688337859114277,0.004934193136561869,0.2591627673637664,0.278504804459089,0.26650323103623713,0.1900451269076732,0.2226058511364797,0.31184460204973624,0.3377690099405003,0.3553926706816668,1.0
2,joint_crypto_high_correlation__empirical_crypto__shared_keeper_capacity_central,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,26,22,mean_absolute_peg_deviation,operational,1,128,0.0006132159093165351,6.436918107237603e-06,0.0006005995498263494,0.0006258322688067208,0.000612679957992445,0.0005029312774314378,0.0005676938454709701,0.0006513100560725055,0.0006966279071832178,0.0007508856367405178,1.0
2,joint_crypto_high_correlation__empirical_crypto__shared_keeper_capacity_central,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,26,23,minimum_dai_price,operational,-1,128,0.9958593656378814,8.488008479530874e-05,0.9956930006716825,0.9960257306040802,0.9960000424458897,0.994226860466237,0.9951182836280985,0.9966725003525806,0.9970619888627118,0.9972530119665657,1.0
2,joint_crypto_high_correlation__empirical_crypto__shared_keeper_capacity_central,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,26,24,restricted_mean_recovery_time,operational,1,128,81.640625,15.653355115593492,50.960048973436756,112.32120102656324,0.0,0.0,0.0,0.0,393.0,504.9,0.2265625
2,joint_crypto_high_correlation__empirical_crypto__shared_keeper_capacity_central,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,26,25,recovery_probability_720h,degenerate,-1,128,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3,joint_crypto_high_correlation__empirical_crypto__shared_keeper_capacity_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,45,1,backlog_area_share,operational,1,128,0.0800841706238441,0.024460922940329706,0.03214076166079787,0.12802757958689032,0.0015928360982385213,0.0,0.0,0.051494749905483236,0.150779363612574,0.39759555604097585,0.578125
3,joint_crypto_high_correlation__empirical_crypto__shared_keeper_capacity_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,45,2,maximum_unresolved_tab_share,operational,1,128,0.019650537728726002,0.004719391473603785,0.010400530440462583,0.028900545016989423,0.0005254152881411864,0.0,0.0,0.01001691382169439,0.041561028286092754,0.1442745126636078,0.578125
3,joint_crypto_high_correlation__empirical_crypto__shared_keeper_capacity_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,45,3,terminal_unresolved_tab_share,operational,1,128,2.3901769594792686e-06,1.3571013443939426e-06,-2.697416755328589e-07,5.050095594491396e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.046875
3,joint_crypto_high_correlation__empirical_crypto__shared_keeper_capacity_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,45,4,liquidation_completion_ratio,operational,-1,78,0.8951171453236111,0.026154047908280513,0.8438552114233813,0.9463790792238409,0.9969597882230827,0.29389600400429006,0.9534096575595226,1.0,1.0,1.0,1.0
3,joint_crypto_high_correlation__empirical_crypto__shared_keeper_capacity_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,45,5,capacity_rejected_opportunity_count,operational,1,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,joint_crypto_high_correlation__empirical_crypto__shared_keeper_capacity_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,45,6,capacity_rejection_share,operational,1,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,joint_crypto_high_correlation__empirical_crypto__shared_keeper_capacity_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,45,7,successful_closure_count,operational,-1,128,13.609375,2.2038473644029044,9.289834165770309,17.92891583422969,2.5,0.0,0.0,16.5,40.0,61.949999999999974,0.609375
3,joint_crypto_high_correlation__empirical_crypto__shared_keeper_capacity_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,45,8,liquidated_debt_share,operational,-1,128,0.04021617573786461,0.008295142362876635,0.023957696706626404,0.056474654769102815,0.0010437268289849688,0.0,0.0,0.02130552886909384,0.13322167062729878,0.2489591169503919,0.609375
3,joint_crypto_high_correlation__empirical_crypto__shared_keeper_capacity_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,45,9,debt_weighted_liquidated_vault_share,operational,-1,128,0.04021617573786461,0.008295142362876635,0.023957696706626404,0.056474654769102815,0.0010437268289849688,0.0,0.0,0.02130552886909384,0.13322167062729878,0.248959116950392,0.609375
3,joint_crypto_high_correlation__empirical_crypto__shared_keeper_capacity_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,45,10,hours_with_positive_unresolved_backlog,operational,1,128,20.2734375,4.085902684055458,12.2650682392513,28.2818067607487,3.0,0.0,0.0,19.25,52.89999999999999,109.3999999999997,0.578125
3,joint_crypto_high_correlation__empirical_crypto__shared_keeper_capacity_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,45,11,capacity_binding_hours,operational,1,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,joint_crypto_high_correlation__empirical_crypto__shared_keeper_capacity_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,45,12,mean_capacity_utilisation,operational,1,128,0.0007113233024691358,0.00013692397829278828,0.0004429523050152708,0.0009796942999230009,9.259259259259259e-05,0.0,0.0,0.0006635802469135803,0.0017561728395061725,0.00332253086419753,0.609375
3,joint_crypto_high_correlation__empirical_crypto__shared_keeper_capacity_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,45,13,maximum_capacity_utilisation,operational,1,128,0.10190972222222222,0.01340025705956942,0.07564521838546616,0.12817422605897827,0.03333333333333333,0.0,0.0,0.15555555555555556,0.28888888888888886,0.4066666666666663,0.609375
3,joint_crypto_high_correlation__empirical_crypto__shared_keeper_capacity_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,45,14,mean_positive_demand_utilisation,operational,1,128,0.03533182793827841,0.003333290733296483,0.028798578101017304,0.041865077775539515,0.02361111111111111,0.0,0.0,0.06185185185185185,0.08611111111111111,0.10472222222222216,0.609375
3,joint_crypto_high_correlation__empirical_crypto__shared_keeper_capacity_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,45,15,positive_demand_binding_share,operational,1,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,joint_crypto_high_correlation__empirical_crypto__shared_keeper_capacity_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,45,16,all_hour_binding_share,operational,1,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,joint_crypto_high_correlation__empirical_crypto__shared_keeper_capacity_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,45,17,unused_capacity_positive_demand_hours,operational,1,128,328.8671875,62.03510401620914,207.27838362823007,450.4559913717699,83.0,0.0,0.0,329.0,794.2999999999998,1906.849999999996,0.609375
3,joint_crypto_high_correlation__empirical_crypto__shared_keeper_capacity_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,45,18,realised_bad_debt_share,degenerate,1,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,joint_crypto_high_correlation__empirical_crypto__shared_keeper_capacity_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,45,19,positive_realised_bad_debt,degenerate,1,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,joint_crypto_high_correlation__empirical_crypto__shared_keeper_capacity_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,45,20,terminal_active_bad_debt_share,degenerate,1,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,joint_crypto_high_correlation__empirical_crypto__shared_keeper_capacity_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,45,21,below_peg_burden,operational,1,128,0.2688337859114277,0.004934193136561869,0.2591627673637664,0.278504804459089,0.26650323103623713,0.1900451269076732,0.2226058511364797,0.31184460204973624,0.3377690099405003,0.3553926706816668,1.0
3,joint_crypto_high_correlation__empirical_crypto__shared_keeper_capacity_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,45,22,mean_absolute_peg_deviation,operational,1,128,0.0006132159093165351,6.436918107237603e-06,0.0006005995498263494,0.0006258322688067208,0.000612679957992445,0.0005029312774314378,0.0005676938454709701,0.0006513100560725055,0.0006966279071832178,0.0007508856367405178,1.0
3,joint_crypto_high_correlation__empirical_crypto__shared_keeper_capacity_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,45,23,minimum_dai_price,operational,-1,128,0.9958593656378814,8.488008479530874e-05,0.9956930006716825,0.9960257306040802,0.9960000424458897,0.994226860466237,0.9951182836280985,0.9966725003525806,0.9970619888627118,0.9972530119665657,1.0
3,joint_crypto_high_correlation__empirical_crypto__shared_keeper_capacity_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,45,24,restricted_mean_recovery_time,operational,1,128,81.640625,15.653355115593492,50.960048973436756,112.32120102656324,0.0,0.0,0.0,0.0,393.0,504.9,0.2265625
3,joint_crypto_high_correlation__empirical_crypto__shared_keeper_capacity_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,45,25,recovery_probability_720h,degenerate,-1,128,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_low,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,14,1,backlog_area_share,operational,1,128,0.024524585474892644,0.010209117371151192,0.004514715427436308,0.044534455522348984,0.0,0.0,0.0,0.0007808339606306262,0.033084763394574744,0.12089601524663575,0.2890625
4,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_low,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,14,2,maximum_unresolved_tab_share,operational,1,128,0.007653730436135563,0.003023501521296616,0.0017276674543941955,0.01357979341787693,0.0,0.0,0.0,0.0003156167409112698,0.005583421313550142,0.026356911512460786,0.2890625
4,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_low,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,14,3,terminal_unresolved_tab_share,operational,1,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_low,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,14,4,liquidation_completion_ratio,operational,-1,41,0.8514027326848193,0.04813236551831138,0.757063296268929,0.9457421691007095,0.9984010299037842,0.01648043485340466,0.9075174168699214,1.0,1.0,1.0000000000000002,0.975609756097561
4,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_low,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,14,5,capacity_rejected_opportunity_count,operational,1,128,0.078125,0.04520482557118498,-0.010476458119522553,0.16672645811952255,0.0,0.0,0.0,0.0,0.0,0.0,0.0234375
4,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_low,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,14,6,capacity_rejection_share,operational,1,40,0.0037916666666666667,0.0021574322443332697,-0.00043690053222654153,0.008020233865559875,0.0,0.0,0.0,0.0,0.0,0.042083333333333306,0.075
4,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_low,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,14,7,successful_closure_count,operational,-1,128,4.1796875,0.9853399825039156,2.2484211342923253,6.110953865707675,0.0,0.0,0.0,2.0,13.299999999999997,25.199999999999932,0.3125
4,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_low,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,14,8,liquidated_debt_share,operational,-1,128,0.010240531467429322,0.0033647776657824086,0.003645567242495801,0.016835495692362843,0.0,0.0,0.0,0.0003814964122954016,0.010353158861666453,0.08006145589216047,0.3125
4,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_low,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,14,9,debt_weighted_liquidated_vault_share,operational,-1,128,0.010240531467429322,0.0033647776657824086,0.003645567242495801,0.016835495692362843,0.0,0.0,0.0,0.0003814964122954016,0.010353158861666453,0.08006145589216047,0.3125
4,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_low,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,14,10,hours_with_positive_unresolved_backlog,operational,1,128,7.234375,2.0830589037592073,3.151579548631954,11.317170451368046,0.0,0.0,0.0,2.25,20.599999999999994,35.64999999999999,0.2890625
4,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_low,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,14,11,capacity_binding_hours,operational,1,128,0.0234375,0.013424675715302162,-0.002874864401992236,0.049749864401992236,0.0,0.0,0.0,0.0,0.0,0.0,0.0234375
4,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_low,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,14,12,mean_capacity_utilisation,operational,1,128,0.0007130456349206349,0.00017101724420020786,0.0003778518362882275,0.0010482394335530423,0.0,0.0,0.0,0.0002232142857142857,0.001646825396825396,0.005307539682539674,0.3125
4,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_low,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,14,13,maximum_capacity_utilisation,operational,1,128,0.109375,0.019502668203857165,0.07114977032043995,0.14760022967956005,0.0,0.0,0.0,0.14285714285714285,0.3785714285714284,0.6178571428571422,0.3125
4,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_low,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,14,14,mean_positive_demand_utilisation,operational,1,128,0.05298265753762405,0.008360539843534761,0.036595999444295924,0.06936931563095218,0.0,0.0,0.0,0.09133687258687256,0.2104395604395604,0.21738095238095234,0.3125
4,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_low,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,14,15,positive_demand_binding_share,operational,1,128,0.0012989683014354068,0.0008004990602233558,-0.0002700098566023705,0.002867946459473184,0.0,0.0,0.0,0.0,0.0,0.0,0.0234375
4,joint_crypto_stable_stress__stable_supported__shared_keeper_capacity_low,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,14,16,all_hour_binding_share,operational,1,128,3.255208333333333e-05,1.8645382937919667e-05,-3.992867224989213e-06,6.909703389165587e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0234375
