cell_order,cell_identifier,shock,portfolio,family,metric,applicable_replication_count,not_applicable_replication_count,invalid_replication_count,mean,standard_error,ci95_lower,ci95_upper,median,p05,p25,p75,p90,p95,minimum,maximum,positive_share
3,eth_idiosyncratic_severe__balanced_crypto,eth_idiosyncratic_severe,balanced_crypto,STABLE,exposure_normalised_bad_debt,0,128,0,,,,,,,,,,,,,
3,eth_idiosyncratic_severe__balanced_crypto,eth_idiosyncratic_severe,balanced_crypto,STABLE,contribution_to_system_backlog,53,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,eth_idiosyncratic_severe__balanced_crypto,eth_idiosyncratic_severe,balanced_crypto,STABLE,contribution_to_system_bad_debt,0,128,0,,,,,,,,,,,,,
3,eth_idiosyncratic_severe__balanced_crypto,eth_idiosyncratic_severe,balanced_crypto,STABLE,displaced_candidates,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,eth_idiosyncratic_severe__balanced_crypto,eth_idiosyncratic_severe,balanced_crypto,WBTC,initial_debt_exposure,128,0,0,1250000,1.11079561201e-11,1250000,1250000,1250000,1250000,1250000,1250000,1250000,1250000,1250000,1250000,1
3,eth_idiosyncratic_severe__balanced_crypto,eth_idiosyncratic_severe,balanced_crypto,WBTC,unsafe_vault_count,128,0,0,2.2890625,0.721331366246,0.875253022158,3.70287197784,0,0,0,0,7,11,0,69,0.234375
3,eth_idiosyncratic_severe__balanced_crypto,eth_idiosyncratic_severe,balanced_crypto,WBTC,liquidation_arrivals,128,0,0,2.2109375,0.673022433382,0.891813530571,3.53006146943,0,0,0,0,7,11,0,65,0.2109375
3,eth_idiosyncratic_severe__balanced_crypto,eth_idiosyncratic_severe,balanced_crypto,WBTC,selected_attempts,128,0,0,2.2109375,0.673022433382,0.891813530571,3.53006146943,0,0,0,0,7,11,0,65,0.2109375
3,eth_idiosyncratic_severe__balanced_crypto,eth_idiosyncratic_severe,balanced_crypto,WBTC,capacity_rejections,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,eth_idiosyncratic_severe__balanced_crypto,eth_idiosyncratic_severe,balanced_crypto,WBTC,successful_closures,128,0,0,2.109375,0.663502470546,0.80891015773,3.40983984227,0,0,0,0,7,11,0,65,0.2109375
3,eth_idiosyncratic_severe__balanced_crypto,eth_idiosyncratic_severe,balanced_crypto,WBTC,liquidated_debt,128,0,0,12135.9996253,4565.03584084,3188.52937731,21083.4698734,0,0,0,0,15141.4365071,67582.4460892,0,480579.471471,0.2109375
3,eth_idiosyncratic_severe__balanced_crypto,eth_idiosyncratic_severe,balanced_crypto,WBTC,backlog_area,128,0,0,28064.1089136,14527.7988458,-410.376824148,56538.5946514,0,0,0,0,23402.010633,63102.6488468,0,1743937.1181,0.2109375
3,eth_idiosyncratic_severe__balanced_crypto,eth_idiosyncratic_severe,balanced_crypto,WBTC,active_bad_debt,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,eth_idiosyncratic_severe__balanced_crypto,eth_idiosyncratic_severe,balanced_crypto,WBTC,realised_bad_debt,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,eth_idiosyncratic_severe__balanced_crypto,eth_idiosyncratic_severe,balanced_crypto,WBTC,keeper_profit_proxy,128,0,0,1517.65433939,574.338192699,391.951481705,2643.35719708,0,0,0,0,1741.81603894,8640.01934315,0,60285.3154107,0.2109375
3,eth_idiosyncratic_severe__balanced_crypto,eth_idiosyncratic_severe,balanced_crypto,WBTC,exposure_normalised_liquidated_debt,128,0,0,0.00970879970028,0.00365202867267,0.00255082350185,0.0168667758987,0,0,0,0,0.0121131492057,0.0540659568714,0,0.384463577177,0.2109375
3,eth_idiosyncratic_severe__balanced_crypto,eth_idiosyncratic_severe,balanced_crypto,WBTC,exposure_normalised_backlog,128,0,0,0.0224512871309,0.0116222390766,-0.000328301459318,0.0452308757211,0,0,0,0,0.0187216085064,0.0504821190774,0,1.39514969448,0.2109375
3,eth_idiosyncratic_severe__balanced_crypto,eth_idiosyncratic_severe,balanced_crypto,WBTC,exposure_normalised_bad_debt,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,eth_idiosyncratic_severe__balanced_crypto,eth_idiosyncratic_severe,balanced_crypto,WBTC,contribution_to_system_backlog,53,75,0,0.313614526478,0.0559122924231,0.204026433328,0.423202619627,0.0129271749867,0,0,0.841890862657,0.942297921503,1,0,1,0.509433962264
3,eth_idiosyncratic_severe__balanced_crypto,eth_idiosyncratic_severe,balanced_crypto,WBTC,contribution_to_system_bad_debt,0,128,0,,,,,,,,,,,,,
3,eth_idiosyncratic_severe__balanced_crypto,eth_idiosyncratic_severe,balanced_crypto,WBTC,displaced_candidates,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,eth_idiosyncratic_severe__stable_supported,eth_idiosyncratic_severe,stable_supported,ETH,initial_debt_exposure,128,0,0,1590738.96127,4.5616881074e-11,1590738.96127,1590738.96127,1590738.96127,1590738.96127,1590738.96127,1590738.96127,1590738.96127,1590738.96127,1590738.96127,1590738.96127,1
4,eth_idiosyncratic_severe__stable_supported,eth_idiosyncratic_severe,stable_supported,ETH,unsafe_vault_count,128,0,0,3.3671875,0.876395898206,1.64945153952,5.08492346048,0,0,0,1,9.3,17.3,0,74,0.2578125
4,eth_idiosyncratic_severe__stable_supported,eth_idiosyncratic_severe,stable_supported,ETH,liquidation_arrivals,128,0,0,6.078125,1.9591550615,2.23818107946,9.91806892054,0,0,0,0,10.3,41.95,0,195,0.234375
4,eth_idiosyncratic_severe__stable_supported,eth_idiosyncratic_severe,stable_supported,ETH,selected_attempts,128,0,0,6.078125,1.9591550615,2.23818107946,9.91806892054,0,0,0,0,10.3,41.95,0,195,0.234375
4,eth_idiosyncratic_severe__stable_supported,eth_idiosyncratic_severe,stable_supported,ETH,capacity_rejections,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,eth_idiosyncratic_severe__stable_supported,eth_idiosyncratic_severe,stable_supported,ETH,successful_closures,128,0,0,3.03125,0.814178120143,1.43546088452,4.62703911548,0,0,0,0,9,16,0,72,0.2265625
4,eth_idiosyncratic_severe__stable_supported,eth_idiosyncratic_severe,stable_supported,ETH,liquidated_debt,128,0,0,17900.9398961,5742.69695791,6645.2538586,29156.6259336,0,0,0,0,26491.1251282,114301.879423,0,404786.063168,0.2265625
4,eth_idiosyncratic_severe__stable_supported,eth_idiosyncratic_severe,stable_supported,ETH,backlog_area,128,0,0,31606.1229898,13077.0177618,5975.16817658,57237.077803,0,0,0,67.6808733585,27247.9945839,121561.821382,0,1422548.33382,0.25
4,eth_idiosyncratic_severe__stable_supported,eth_idiosyncratic_severe,stable_supported,ETH,active_bad_debt,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,eth_idiosyncratic_severe__stable_supported,eth_idiosyncratic_severe,stable_supported,ETH,realised_bad_debt,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,eth_idiosyncratic_severe__stable_supported,eth_idiosyncratic_severe,stable_supported,ETH,keeper_profit_proxy,128,0,0,2257.43078925,731.583629264,823.526875891,3691.33470261,0,0,0,0,3011.19491978,14668.1731111,0,52162.9521927,0.2265625
4,eth_idiosyncratic_severe__stable_supported,eth_idiosyncratic_severe,stable_supported,ETH,exposure_normalised_liquidated_debt,128,0,0,0.0112532227675,0.00361008128782,0.00417746344333,0.0183289820916,0,0,0,0,0.0166533452522,0.0718545796672,0,0.25446416604,0.2265625
4,eth_idiosyncratic_severe__stable_supported,eth_idiosyncratic_severe,stable_supported,ETH,exposure_normalised_backlog,128,0,0,0.0198688306248,0.0082207188484,0.0037562216819,0.0359814395676,0,0,0,4.25468131517e-05,0.0171291426483,0.0764184598113,0,0.894268870285,0.25
4,eth_idiosyncratic_severe__stable_supported,eth_idiosyncratic_severe,stable_supported,ETH,exposure_normalised_bad_debt,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,eth_idiosyncratic_severe__stable_supported,eth_idiosyncratic_severe,stable_supported,ETH,contribution_to_system_backlog,33,95,0,0.916072962903,0.0386079337346,0.840401412784,0.991744513023,1,0.476204410938,0.998550009972,1,1,1,0,1,0.969696969697
4,eth_idiosyncratic_severe__stable_supported,eth_idiosyncratic_severe,stable_supported,ETH,contribution_to_system_bad_debt,0,128,0,,,,,,,,,,,,,
4,eth_idiosyncratic_severe__stable_supported,eth_idiosyncratic_severe,stable_supported,ETH,displaced_candidates,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,eth_idiosyncratic_severe__stable_supported,eth_idiosyncratic_severe,stable_supported,STABLE,initial_debt_exposure,128,0,0,625000,8.41807441678e-12,625000,625000,625000,625000,625000,625000,625000,625000,625000,625000,1
4,eth_idiosyncratic_severe__stable_supported,eth_idiosyncratic_severe,stable_supported,STABLE,unsafe_vault_count,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,eth_idiosyncratic_severe__stable_supported,eth_idiosyncratic_severe,stable_supported,STABLE,liquidation_arrivals,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,eth_idiosyncratic_severe__stable_supported,eth_idiosyncratic_severe,stable_supported,STABLE,selected_attempts,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,eth_idiosyncratic_severe__stable_supported,eth_idiosyncratic_severe,stable_supported,STABLE,capacity_rejections,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,eth_idiosyncratic_severe__stable_supported,eth_idiosyncratic_severe,stable_supported,STABLE,successful_closures,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,eth_idiosyncratic_severe__stable_supported,eth_idiosyncratic_severe,stable_supported,STABLE,liquidated_debt,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,eth_idiosyncratic_severe__stable_supported,eth_idiosyncratic_severe,stable_supported,STABLE,backlog_area,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,eth_idiosyncratic_severe__stable_supported,eth_idiosyncratic_severe,stable_supported,STABLE,active_bad_debt,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,eth_idiosyncratic_severe__stable_supported,eth_idiosyncratic_severe,stable_supported,STABLE,realised_bad_debt,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,eth_idiosyncratic_severe__stable_supported,eth_idiosyncratic_severe,stable_supported,STABLE,keeper_profit_proxy,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,eth_idiosyncratic_severe__stable_supported,eth_idiosyncratic_severe,stable_supported,STABLE,exposure_normalised_liquidated_debt,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,eth_idiosyncratic_severe__stable_supported,eth_idiosyncratic_severe,stable_supported,STABLE,exposure_normalised_backlog,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,eth_idiosyncratic_severe__stable_supported,eth_idiosyncratic_severe,stable_supported,STABLE,exposure_normalised_bad_debt,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,eth_idiosyncratic_severe__stable_supported,eth_idiosyncratic_severe,stable_supported,STABLE,contribution_to_system_backlog,33,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,eth_idiosyncratic_severe__stable_supported,eth_idiosyncratic_severe,stable_supported,STABLE,contribution_to_system_bad_debt,0,128,0,,,,,,,,,,,,,
4,eth_idiosyncratic_severe__stable_supported,eth_idiosyncratic_severe,stable_supported,STABLE,displaced_candidates,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,eth_idiosyncratic_severe__stable_supported,eth_idiosyncratic_severe,stable_supported,WBTC,initial_debt_exposure,128,0,0,284261.038726,5.40178531601e-12,284261.038726,284261.038726,284261.038726,284261.038726,284261.038726,284261.038726,284261.038726,284261.038726,284261.038726,284261.038726,1
4,eth_idiosyncratic_severe__stable_supported,eth_idiosyncratic_severe,stable_supported,WBTC,unsafe_vault_count,128,0,0,0.265625,0.108952361163,0.0520783721209,0.479171627879,0,0,0,0,0,1.65,0,11,0.078125
4,eth_idiosyncratic_severe__stable_supported,eth_idiosyncratic_severe,stable_supported,WBTC,liquidation_arrivals,128,0,0,0.2578125,0.103009640052,0.055913605498,0.459711394502,0,0,0,0,0,1.65,0,10,0.078125
4,eth_idiosyncratic_severe__stable_supported,eth_idiosyncratic_severe,stable_supported,WBTC,selected_attempts,128,0,0,0.2578125,0.103009640052,0.055913605498,0.459711394502,0,0,0,0,0,1.65,0,10,0.078125
4,eth_idiosyncratic_severe__stable_supported,eth_idiosyncratic_severe,stable_supported,WBTC,capacity_rejections,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,eth_idiosyncratic_severe__stable_supported,eth_idiosyncratic_severe,stable_supported,WBTC,successful_closures,128,0,0,0.2265625,0.096834013904,0.0367678327481,0.416357167252,0,0,0,0,0,1.65,0,10,0.078125
4,eth_idiosyncratic_severe__stable_supported,eth_idiosyncratic_severe,stable_supported,WBTC,liquidated_debt,128,0,0,2174.54819677,1278.59075058,-331.489674359,4680.5860679,0,0,0,0,0,2893.07976776,0,139313.755481,0.078125
4,eth_idiosyncratic_severe__stable_supported,eth_idiosyncratic_severe,stable_supported,WBTC,backlog_area,128,0,0,5961.42852467,3375.34791732,-654.253393274,12577.1104426,0,0,0,0,0,1933.1331586,0,363629.788871,0.0703125
4,eth_idiosyncratic_severe__stable_supported,eth_idiosyncratic_severe,stable_supported,WBTC,active_bad_debt,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,eth_idiosyncratic_severe__stable_supported,eth_idiosyncratic_severe,stable_supported,WBTC,realised_bad_debt,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,eth_idiosyncratic_severe__stable_supported,eth_idiosyncratic_severe,stable_supported,WBTC,keeper_profit_proxy,128,0,0,275.01097494,163.769924164,-45.9780764222,596.000026302,0,0,0,0,0,343.289550862,0,17789.168331,0.078125
4,eth_idiosyncratic_severe__stable_supported,eth_idiosyncratic_severe,stable_supported,WBTC,exposure_normalised_liquidated_debt,128,0,0,0.00764982850453,0.00449794581877,-0.00116614530027,0.0164658023093,0,0,0,0,0,0.0101775458949,0,0.490090925247,0.078125
4,eth_idiosyncratic_severe__stable_supported,eth_idiosyncratic_severe,stable_supported,WBTC,exposure_normalised_backlog,128,0,0,0.0209716693902,0.0118741137809,-0.00230159362045,0.0442449324008,0,0,0,0,0,0.00680055616226,0,1.27921079337,0.0703125
4,eth_idiosyncratic_severe__stable_supported,eth_idiosyncratic_severe,stable_supported,WBTC,exposure_normalised_bad_debt,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,eth_idiosyncratic_severe__stable_supported,eth_idiosyncratic_severe,stable_supported,WBTC,contribution_to_system_backlog,33,95,0,0.0839270370966,0.0386079337346,0.00825548697689,0.159598587216,0,0,0,0.00144999002837,0.321909733032,0.523795589062,0,1,0.272727272727
4,eth_idiosyncratic_severe__stable_supported,eth_idiosyncratic_severe,stable_supported,WBTC,contribution_to_system_bad_debt,0,128,0,,,,,,,,,,,,,
4,eth_idiosyncratic_severe__stable_supported,eth_idiosyncratic_severe,stable_supported,WBTC,displaced_candidates,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,wbtc_idiosyncratic_severe__eth_only,wbtc_idiosyncratic_severe,eth_only,ETH,initial_debt_exposure,128,0,0,2500000,2.45001952833e-11,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,1
5,wbtc_idiosyncratic_severe__eth_only,wbtc_idiosyncratic_severe,eth_only,ETH,unsafe_vault_count,128,0,0,12.375,2.32126848976,7.82531376006,16.9246862399,0,0,0,10.5,37.3,72.95,0,140,0.453125
5,wbtc_idiosyncratic_severe__eth_only,wbtc_idiosyncratic_severe,eth_only,ETH,liquidation_arrivals,128,0,0,25.03125,5.3847414186,14.4771568195,35.5853431805,0,0,0,14.25,64.3,178.9,0,358,0.4375
5,wbtc_idiosyncratic_severe__eth_only,wbtc_idiosyncratic_severe,eth_only,ETH,selected_attempts,128,0,0,25,5.37522889093,14.4645513738,35.5354486262,0,0,0,14.25,64.3,178.9,0,358,0.4375
5,wbtc_idiosyncratic_severe__eth_only,wbtc_idiosyncratic_severe,eth_only,ETH,capacity_rejections,128,0,0,0.03125,0.03125,-0.03,0.0925,0,0,0,0,0,0,0,4,0.0078125
5,wbtc_idiosyncratic_severe__eth_only,wbtc_idiosyncratic_severe,eth_only,ETH,successful_closures,128,0,0,11.0625,2.13383267383,6.88018795929,15.2448120407,0,0,0,9,34.5,68.2,0,119,0.4375
5,wbtc_idiosyncratic_severe__eth_only,wbtc_idiosyncratic_severe,eth_only,ETH,liquidated_debt,128,0,0,60072.5651445,13516.7464957,33579.7420129,86565.388276,0,0,0,14043.0136534,256320.860523,360384.842211,0,811588.977103,0.4375
5,wbtc_idiosyncratic_severe__eth_only,wbtc_idiosyncratic_severe,eth_only,ETH,backlog_area,128,0,0,93279.5510455,22383.1664917,49408.5447218,137150.557369,0,0,0,23420.0165675,324005.595698,693894.039022,0,1680325.58078,0.421875
5,wbtc_idiosyncratic_severe__eth_only,wbtc_idiosyncratic_severe,eth_only,ETH,active_bad_debt,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,wbtc_idiosyncratic_severe__eth_only,wbtc_idiosyncratic_severe,eth_only,ETH,realised_bad_debt,128,0,0,1.40859845934e-16,1.40859845934e-16,-1.35225452097e-16,4.16945143965e-16,0,0,0,0,0,0,0,1.80300602796e-14,0.0078125
5,wbtc_idiosyncratic_severe__eth_only,wbtc_idiosyncratic_severe,eth_only,ETH,keeper_profit_proxy,128,0,0,7589.13241086,1729.40996079,4199.4888877,10978.775934,0,0,0,1683.3169562,31535.6705946,46476.0608396,0,104381.191859,0.4375
5,wbtc_idiosyncratic_severe__eth_only,wbtc_idiosyncratic_severe,eth_only,ETH,exposure_normalised_liquidated_debt,128,0,0,0.0240290260578,0.00540669859828,0.0134318968052,0.0346261553104,0,0,0,0.00561720546137,0.102528344209,0.144153936884,0,0.324635590841,0.4375
5,wbtc_idiosyncratic_severe__eth_only,wbtc_idiosyncratic_severe,eth_only,ETH,exposure_normalised_backlog,128,0,0,0.0373118204182,0.00895326659666,0.0197634178887,0.0548602229476,0,0,0,0.00936800662701,0.129602238279,0.277557615609,0,0.67213023231,0.421875
5,wbtc_idiosyncratic_severe__eth_only,wbtc_idiosyncratic_severe,eth_only,ETH,exposure_normalised_bad_debt,128,0,0,5.63439383736e-23,5.63439383736e-23,-5.40901808387e-23,1.66778057586e-22,0,0,0,0,0,0,0,7.21202411183e-21,0.0078125
5,wbtc_idiosyncratic_severe__eth_only,wbtc_idiosyncratic_severe,eth_only,ETH,contribution_to_system_backlog,54,74,0,1,0,1,1,1,1,1,1,1,1,1,1,1
5,wbtc_idiosyncratic_severe__eth_only,wbtc_idiosyncratic_severe,eth_only,ETH,contribution_to_system_bad_debt,1,127,0,1,0,1,1,1,1,1,1,1,1,1,1,1
5,wbtc_idiosyncratic_severe__eth_only,wbtc_idiosyncratic_severe,eth_only,ETH,displaced_candidates,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,wbtc_idiosyncratic_severe__eth_only,wbtc_idiosyncratic_severe,eth_only,STABLE,initial_debt_exposure,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,wbtc_idiosyncratic_severe__eth_only,wbtc_idiosyncratic_severe,eth_only,STABLE,unsafe_vault_count,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,wbtc_idiosyncratic_severe__eth_only,wbtc_idiosyncratic_severe,eth_only,STABLE,liquidation_arrivals,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,wbtc_idiosyncratic_severe__eth_only,wbtc_idiosyncratic_severe,eth_only,STABLE,selected_attempts,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,wbtc_idiosyncratic_severe__eth_only,wbtc_idiosyncratic_severe,eth_only,STABLE,capacity_rejections,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,wbtc_idiosyncratic_severe__eth_only,wbtc_idiosyncratic_severe,eth_only,STABLE,successful_closures,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,wbtc_idiosyncratic_severe__eth_only,wbtc_idiosyncratic_severe,eth_only,STABLE,liquidated_debt,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,wbtc_idiosyncratic_severe__eth_only,wbtc_idiosyncratic_severe,eth_only,STABLE,backlog_area,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,wbtc_idiosyncratic_severe__eth_only,wbtc_idiosyncratic_severe,eth_only,STABLE,active_bad_debt,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,wbtc_idiosyncratic_severe__eth_only,wbtc_idiosyncratic_severe,eth_only,STABLE,realised_bad_debt,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,wbtc_idiosyncratic_severe__eth_only,wbtc_idiosyncratic_severe,eth_only,STABLE,keeper_profit_proxy,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,wbtc_idiosyncratic_severe__eth_only,wbtc_idiosyncratic_severe,eth_only,STABLE,exposure_normalised_liquidated_debt,0,128,0,,,,,,,,,,,,,
5,wbtc_idiosyncratic_severe__eth_only,wbtc_idiosyncratic_severe,eth_only,STABLE,exposure_normalised_backlog,0,128,0,,,,,,,,,,,,,
5,wbtc_idiosyncratic_severe__eth_only,wbtc_idiosyncratic_severe,eth_only,STABLE,exposure_normalised_bad_debt,0,128,0,,,,,,,,,,,,,
5,wbtc_idiosyncratic_severe__eth_only,wbtc_idiosyncratic_severe,eth_only,STABLE,contribution_to_system_backlog,54,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,wbtc_idiosyncratic_severe__eth_only,wbtc_idiosyncratic_severe,eth_only,STABLE,contribution_to_system_bad_debt,1,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,wbtc_idiosyncratic_severe__eth_only,wbtc_idiosyncratic_severe,eth_only,STABLE,displaced_candidates,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,wbtc_idiosyncratic_severe__eth_only,wbtc_idiosyncratic_severe,eth_only,WBTC,initial_debt_exposure,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,wbtc_idiosyncratic_severe__eth_only,wbtc_idiosyncratic_severe,eth_only,WBTC,unsafe_vault_count,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,wbtc_idiosyncratic_severe__eth_only,wbtc_idiosyncratic_severe,eth_only,WBTC,liquidation_arrivals,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,wbtc_idiosyncratic_severe__eth_only,wbtc_idiosyncratic_severe,eth_only,WBTC,selected_attempts,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,wbtc_idiosyncratic_severe__eth_only,wbtc_idiosyncratic_severe,eth_only,WBTC,capacity_rejections,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,wbtc_idiosyncratic_severe__eth_only,wbtc_idiosyncratic_severe,eth_only,WBTC,successful_closures,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,wbtc_idiosyncratic_severe__eth_only,wbtc_idiosyncratic_severe,eth_only,WBTC,liquidated_debt,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,wbtc_idiosyncratic_severe__eth_only,wbtc_idiosyncratic_severe,eth_only,WBTC,backlog_area,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,wbtc_idiosyncratic_severe__eth_only,wbtc_idiosyncratic_severe,eth_only,WBTC,active_bad_debt,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,wbtc_idiosyncratic_severe__eth_only,wbtc_idiosyncratic_severe,eth_only,WBTC,realised_bad_debt,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,wbtc_idiosyncratic_severe__eth_only,wbtc_idiosyncratic_severe,eth_only,WBTC,keeper_profit_proxy,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,wbtc_idiosyncratic_severe__eth_only,wbtc_idiosyncratic_severe,eth_only,WBTC,exposure_normalised_liquidated_debt,0,128,0,,,,,,,,,,,,,
5,wbtc_idiosyncratic_severe__eth_only,wbtc_idiosyncratic_severe,eth_only,WBTC,exposure_normalised_backlog,0,128,0,,,,,,,,,,,,,
5,wbtc_idiosyncratic_severe__eth_only,wbtc_idiosyncratic_severe,eth_only,WBTC,exposure_normalised_bad_debt,0,128,0,,,,,,,,,,,,,
5,wbtc_idiosyncratic_severe__eth_only,wbtc_idiosyncratic_severe,eth_only,WBTC,contribution_to_system_backlog,54,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,wbtc_idiosyncratic_severe__eth_only,wbtc_idiosyncratic_severe,eth_only,WBTC,contribution_to_system_bad_debt,1,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,wbtc_idiosyncratic_severe__eth_only,wbtc_idiosyncratic_severe,eth_only,WBTC,displaced_candidates,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,wbtc_idiosyncratic_severe__empirical_crypto,wbtc_idiosyncratic_severe,empirical_crypto,ETH,initial_debt_exposure,128,0,0,2120985.2817,4.51761279254e-11,2120985.2817,2120985.2817,2120985.2817,2120985.2817,2120985.2817,2120985.2817,2120985.2817,2120985.2817,2120985.2817,2120985.2817,1
6,wbtc_idiosyncratic_severe__empirical_crypto,wbtc_idiosyncratic_severe,empirical_crypto,ETH,unsafe_vault_count,128,0,0,8.3515625,1.72174139623,4.97694936338,11.7261756366,0,0,0,6,26.3,47.55,0,119,0.375
6,wbtc_idiosyncratic_severe__empirical_crypto,wbtc_idiosyncratic_severe,empirical_crypto,ETH,liquidation_arrivals,128,0,0,14.6484375,3.53488293618,7.72006694508,21.5768080549,0,0,0,7.25,34.5,98.85,0,221,0.3671875
6,wbtc_idiosyncratic_severe__empirical_crypto,wbtc_idiosyncratic_severe,empirical_crypto,ETH,selected_attempts,128,0,0,14.6484375,3.53488293618,7.72006694508,21.5768080549,0,0,0,7.25,34.5,98.85,0,221,0.3671875
6,wbtc_idiosyncratic_severe__empirical_crypto,wbtc_idiosyncratic_severe,empirical_crypto,ETH,capacity_rejections,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,wbtc_idiosyncratic_severe__empirical_crypto,wbtc_idiosyncratic_severe,empirical_crypto,ETH,successful_closures,128,0,0,7.515625,1.57138162253,4.43571701985,10.5955329802,0,0,0,4.25,25,40.4,0,101,0.3671875
6,wbtc_idiosyncratic_severe__empirical_crypto,wbtc_idiosyncratic_severe,empirical_crypto,ETH,liquidated_debt,128,0,0,45389.4649723,11278.6459733,23283.3188646,67495.6110801,0,0,0,3307.49614091,147511.381102,291668.700176,0,699188.326677,0.3671875
6,wbtc_idiosyncratic_severe__empirical_crypto,wbtc_idiosyncratic_severe,empirical_crypto,ETH,backlog_area,128,0,0,75614.6012036,21164.3692263,34132.4375201,117096.764887,0,0,0,6914.67716469,184515.512436,476728.180692,0,1637583.7568,0.3671875
6,wbtc_idiosyncratic_severe__empirical_crypto,wbtc_idiosyncratic_severe,empirical_crypto,ETH,active_bad_debt,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,wbtc_idiosyncratic_severe__empirical_crypto,wbtc_idiosyncratic_severe,empirical_crypto,ETH,realised_bad_debt,128,0,0,1.53489972203e-16,1.53489972203e-16,-1.47350373315e-16,4.54330317721e-16,0,0,0,0,0,0,0,1.9646716442e-14,0.0078125
